material_id,chem_formula,R$_0$,B,Pb_chemenv,num_Pb_chemenvs,Pb_wyckoff,num_Pb_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Pb_sites,num_CN_env,num_charge_states,PbX_coordn,PbO_coordn,mean_coordn_Pb-X,min_coordn_Pb-X,max_coordn_Pb-X,mean_coordn_Pb-O,min_coordn_Pb-O,max_coordn_Pb-O,mean_Pb_charge,min_Pb_charge,max_Pb_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B,mean_PbO_BondL
mp-1192704,MnV2HPb2O9,2.265078043018213,0.3628779104282402,"Hendecahedron, Bicapped octahedron (opposed cap faces)",2,2e,1,"[3.300493027974509, 6.8769798552874235]",0.5,5.088736441630966,ABC2D2E9,2,2,1,"[11.0, 8.0]","[11.0, 8.0]",9.5,8.0,11.0,9.5,8.0,11.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,H-Mn-O-Pb-V,0.0,-2.039293944945403,1.133499999999999,5,Monoclinic,2/m,P2_1/m,oxide,,,"V, Mn",,Pb,,"H, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.8311495878345356
mp-1192807,Cu2Te2Pb(ClO3)2,2.24840296404593,0.3522847626424174,Square-face bicapped trigonal prism,1,2a,1,[2.073559276364999],0.0,2.073559276364999,AB2C2D2E6,1,1,1,[8.0],[6.0],8.0,8.0,8.0,6.0,6.0,6.0,2.0,2.0,2.0,2.0,2,2,"Cl-, O2-","Halogens, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Cl-Cu-O-Pb-Te,0.033995224807693,-1.316246622564102,0.0,5,Monoclinic,2,P2_1,chlorate,,,Cu,,Pb,Te,"C, O, P",Cl,,,,"B $\in$ [0.1, 0.5]",Positive B,2.7463973235926584
mp-1193019,MnRe(PbO3)2,2.246205549099263,0.3656987066220557,Cuboctahedron,1,"4j, 2h",2,"[1.207329886104023, 1.284863203024271]",0.0,1.246096544564147,ABC2D6,1,2,1,"[12.0, 7.0]","[12.0, 7.0]",9.5,7.0,12.0,9.5,7.0,12.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Mn-O-Pb-Re,0.03948878448363,-1.822523277376437,0.0,4,Monoclinic,2/m,C2/m,oxide,,,"Mn, Re",,Pb,,"O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.7972592647224306
mp-1193128,Te2Pb3(BrO3)2,2.37710080269664,0.2159471955312635,"Square-face capped square prism, Pentagonal plane, Square antiprism",3,2i,1,"[1.545710047760383, 15.364987362212506, 6.488793753446452]",0.667,7.799830387806447,A2B2C3D6,3,3,1,"[8.0, 8.0, 9.0]","[4.0, 5.0, 8.0]",8.333333333333334,8.0,9.0,5.666666666666667,4.0,8.0,2.0,2.0,2.0,2.0,2,2,"O2-, Br-","Halogens, Metalloids, Nonmetals, Post-Transition Metals",GGA,Br-O-Pb-Te,0.0,-1.52799022102564,2.5124,4,Monoclinic,2/m,C2/m,bromate,,,,,Pb,"B, Te","O, P",Br,,,,"B $\in$ [0.1, 0.5]",Positive B,2.6598523609311844
mp-1193210,Pb3Se2(IO3)2,2.476297465361641,0.1664833519267521,"Bicapped octahedron (cap faces with one edge in common), Square-face capped trigonal prism",2,"4f, 2e",2,"[3.933669275504074, 6.548014127338549]",0.5,5.240841701421312,A2B2C3D6,2,2,1,"[8.0, 8.0]","[5.0, 6.0]",8.0,8.0,8.0,5.5,5.0,6.0,2.0,2.0,2.0,2.0,2,2,"I-, O2-","Halogens, Nonmetals, Post-Transition Metals",GGA,I-O-Pb-Se,0.0,-1.336780745360576,2.633,4,Monoclinic,2/m,C2/c,iodate,,,,,Pb,,"O, P, S, Se",I,,,,"B $\in$ [0.1, 0.5]",Positive B,2.6747374070083474
mp-1193243,CoBP2HPbO9,1.9874859651291463,0.5602538251705148,Square-face bicapped square antiprism,1,2i,1,[6.179956555983393],1.0,6.179956555983393,ABCDE2F9,1,1,1,[9.0],[9.0],9.0,9.0,9.0,9.0,9.0,9.0,2.0,2.0,2.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,B-Co-H-O-P-Pb,0.030460362599992,-2.319881564313492,3.2483,6,Triclinic,-1,P-1,oxide,,,Co,,Pb,B,"H, C, O, P",,,,,"B $\in$ [0.5, 1]",Positive B,2.7834240845562963
mp-1193329,Mn2CrPb2O9,1.960677360274366,0.5111669178125295,"Tricapped triangular prism (three square-face caps), Bicapped octahedron (cap faces with one atom in common)",2,2i,1,"[2.415075547291674, 2.08308285082223]",0.0,2.2490791990569523,AB2C2D9,2,2,1,"[8.0, 9.0]","[8.0, 9.0]",8.5,8.0,9.0,8.5,8.0,9.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",r2SCAN,Cr-Mn-O-Pb,0.0,-1.753440513275807,1.386099999999999,4,Triclinic,-1,P-1,oxide,,,"Cr, Mn",,Pb,,"C, O, P",,,,,"B $\in$ [0.5, 1]",Positive B,2.694699026610242
mp-1193369,TiPb2Se2ClO7F,1.703957095497325,0.6962339065486426,"Square-face capped square prism, Square-face bicapped trigonal prism",2,2a,1,"[5.394088548706306, 2.525149314339035]",0.5,3.9596189315226704,ABCD2E2F7,2,2,1,"[8.0, 8.0]","[5.0, 7.0]",8.0,8.0,8.0,6.0,5.0,7.0,2.0,2.0,2.0,2.5,2,3,"F-, Cl-, O2-","Halogens, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Cl-F-O-Pb-Se-Ti,0.0,-2.001392863430059,2.4534,6,Monoclinic,2,P2_1,hypochlorite,,,Ti,,Pb,,"C, O, P, S, Se","F, Cl",,,,"B $\in$ [0.5, 1]",Positive B,2.7393995493026106
mp-1193553,BiBPbO4,2.065284706680369,0.584646414712607,Octahedron,1,4f,1,[21.681119901611968],1.0,21.681119901611968,ABCD4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals",GGA,B-Bi-O-Pb,6.90296428560444e-05,-2.094342114523809,2.8053,4,Orthorhombic,mmm,Cmce,oxide,,,,,"Pb, Bi",B,"O, P",,,,,"B $\in$ [0.5, 1]",Positive B,2.6579548586687456
mp-1193560,NbPb2Se2ClO8,2.3893410359166403,0.2467629448026715,"Square-face bicapped trigonal prism, Square antiprism",2,2a,1,"[5.108643269326064, 2.438700032123917]",0.5,3.7736716507249906,ABC2D2E8,2,2,1,"[8.0, 8.0]","[6.0, 7.0]",8.0,8.0,8.0,6.5,6.0,7.0,2.0,2.0,2.0,2.0,2,2,"Cl-, O2-","Halogens, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Cl-Nb-O-Pb-Se,0.0,-1.853369575334821,2.3641,5,Monoclinic,2,P2_1,hypochlorite,,,Nb,,Pb,,"C, N, O, P, S, Se",Cl,,,,"B $\in$ [0.1, 0.5]",Positive B,2.7752492277241427
mp-1193732,Te2PdPb2(ClO3)2,2.762922193258899,-0.0785147827959246,Octahedron,1,4e,1,[9.08835685011575],1.0,9.08835685011575,AB2C2D2E6,1,1,1,[7.0],[5.0],7.0,7.0,7.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0,2,2,"Cl-, O2-","Halogens, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Cl-O-Pb-Pd-Te,0.004254496442308,-1.440994084487178,1.4221,5,Monoclinic,2/m,P2_1/c,chlorate,,,Pd,,Pb,Te,"C, O, P",Cl,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.583463449808919
mp-1193833,Cu2PbSe2(ClO3)2,2.0916667964023574,0.2589325527044305,Dodecahedron with triangular faces - p2345 plane normalized,1,2e,1,[3.868827196085843],0.0,3.868827196085843,AB2C2D2E6,1,1,1,[8.0],[4.0],8.0,8.0,8.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2,2,"Cl-, O2-","Halogens, Nonmetals, Post-Transition Metals, Transition Metals",r2SCAN,Cl-Cu-O-Pb-Se,0.005322804423077,-1.207499073052884,0.0,5,Monoclinic,2/m,C2/c,chlorate,,,Cu,,Pb,,"C, O, P, S, Se",Cl,,,,"B $\in$ [0.1, 0.5]",Positive B,2.5089352899896156
mp-1194046,CuH6Pb4(SO7)2,2.4111205879379325,0.2304812055436479,"Pentagonal bipyramid, Bicapped octahedron (cap faces with one atom in common)",2,2i,1,"[6.520727506519755, 5.643664834949341]",1.0,6.082196170734548,AB2C4D6E14,2,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",GGA,Cu-H-O-Pb-S,0.016880295092594,-1.566883030092591,1.148299999999999,5,Triclinic,-1,P-1,oxide,,,Cu,,Pb,,"H, C, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.6831315291799482
mp-1194403,PdPb2Se2(ClO3)2,2.8707711314304296,-0.1859131998084506,Square-face capped trigonal prism,1,4e,1,[2.831235947852231],0.0,2.831235947852231,AB2C2D2E6,1,1,1,[8.0],[5.0],8.0,8.0,8.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0,2,2,"Cl-, O2-","Halogens, Nonmetals, Post-Transition Metals, Transition Metals",r2SCAN,Cl-O-Pb-Pd-Se,0.0,-1.349652564591342,1.456,5,Monoclinic,2/m,P2_1/c,chlorate,,,Pd,,Pb,,"C, O, P, S, Se",Cl,,,,"B $\in$ [-1, -0.1]",Negative B,2.5623322404571787
mp-1194412,Pb3Se2(BrO3)2,2.8605571743725084,-0.114542336209908,Square antiprism,1,"4f, 2e",2,"[3.522184974516307, 2.271849361808763]",0.0,2.897017168162535,A2B2C3D6,1,2,1,"[8.0, 8.0]","[5.0, 6.0]",8.0,8.0,8.0,5.5,5.0,6.0,2.0,2.0,2.0,2.0,2,2,"O2-, Br-","Halogens, Metalloids, Nonmetals, Post-Transition Metals",GGA,Br-O-Pb-Se,0.0,-1.436767036514422,2.832899999999999,4,Monoclinic,2/m,C2/c,bromate,,,,,Pb,B,"O, P, S, Se",Br,,,,"B $\in$ [-1, -0.1]",Negative B,2.667085720646141
mp-1194510,Al2Si2PbO8,2.557638350031117,0.1970922542638283,Tricapped octahedron (cap faces are aligned),1,4f,1,[6.928203534133573],1.0,6.928203534133573,AB2C2D8,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals",GGA,Al-O-Pb-Si,0.000797910480769,-3.104508352115384,4.3038,4,Monoclinic,2/m,C2/c,oxide,,,,,"Al, Pb",Si,"O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.809090764912624
mp-1194514,Ba4Zn4B14Pb2O31,2.039106008284313,0.5959712066491806,"See-saw, Square pyramid",2,1a,1,"[15.371647853135409, 3.1138584533591]",0.5,9.242753153247254,A2B4C4D14E31,2,2,1,"[4.0, 5.0]","[4.0, 5.0]",4.5,4.0,5.0,4.5,4.0,5.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,B-Ba-O-Pb-Zn,0.001927583757575,-2.748544377696969,3.665199999999999,5,Triclinic,1,P1,oxide,,Ba,Zn,,Pb,B,"O, P",,,,,"B $\in$ [0.5, 1]",Positive B,2.5335096980519087
mp-1194594,Ta4PbO11,2.462194677908702,0.1157192976601787,Face-capped octahedron,1,2c,1,[4.815101357352212],0.0,4.815101357352212,AB4C11,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",r2SCAN,O-Pb-Ta,0.006035511718751,-3.144907519020831,3.2066,3,Trigonal,32,R32,oxide,,,Ta,,Pb,,"O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.6149127132029357
mp-1194742,Ba3B3Pb2BrO9,1.8484457658388576,0.7281518141929221,no_data,1,no_data,1,no_data,0.0,no_data,AB2C3D3E9,1,1,1,[5.0],[3.0],5.0,5.0,5.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2,2,"O2-, Br-","Alkaline Earth Metals, Halogens, Metalloids, Nonmetals, Post-Transition Metals",r2SCAN,B-Ba-Br-O-Pb,0.0,-2.736353571250011,3.258099999999999,5,Orthorhombic,222,C222_1,hypobromite,,Ba,,,Pb,B,"O, P",Br,,,,"B $\in$ [0.5, 1]",Positive B,2.351598044145223
mp-1194748,Ba4Zn4B14Pb2O31,1.8858616649977225,0.7684472655241368,"See-saw, Square pyramid",2,2a,1,"[16.6664962445077, 3.300771168917502]",0.5,9.983633706712602,A2B4C4D14E31,2,2,1,"[4.0, 5.0]","[4.0, 5.0]",4.5,4.0,5.0,4.5,4.0,5.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,B-Ba-O-Pb-Zn,0.001523956757575,-2.748948004696969,3.6902,5,Monoclinic,m,Cc,oxide,,Ba,Zn,,Pb,B,"O, P",,,,,"B $\in$ [0.5, 1]",Positive B,2.521995536141469
mp-1194787,Cd2B6PbO12,2.01091427515849,0.482760460754336,Square-face bicapped trigonal prism,1,4e,1,[4.140605460574214],0.0,4.140605460574214,AB2C6D12,1,1,1,[9.0],[9.0],9.0,9.0,9.0,9.0,9.0,9.0,2.0,2.0,2.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,B-Cd-O-Pb,0.003335398620269,-2.4850586694047623,3.5842,4,Monoclinic,2/m,P2_1/c,oxide,,,Cd,,Pb,B,"C, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.8013084830156547
mp-1194892,SiP4PdPbO14,2.7616447487330973,0.0878073288050426,Bicapped square prism (opposite faces),1,2e,1,[1.933674471909586],0.0,1.933674471909586,ABCD4E14,1,1,1,[10.0],[10.0],10.0,10.0,10.0,10.0,10.0,10.0,2.0,2.0,2.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,O-P-Pb-Pd-Si,0.006544631904804,-2.465076886360542,1.8533,5,Monoclinic,2/m,P2_1/m,oxide,,,Pd,,Pb,Si,"O, P, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.839971881704473
mp-1195003,B3Pb6O10F,1.9292380515254144,0.641759837923195,"Octahedron, See-saw, Square-face capped trigonal prism, Square pyramid",4,"4d, 8e",2,"[5.215916488354368, 9.940735354416567, 10.771905082611443, 2.767099960416156]",0.75,7.173914221449634,AB3C6D10,4,4,1,"[4.0, 5.0, 6.0, 7.0]","[4.0, 4.0, 6.0, 7.0]",5.5,4.0,7.0,5.25,4.0,7.0,2.0,2.0,2.0,1.25,1,2,"F-, O2-","Halogens, Metalloids, Nonmetals, Post-Transition Metals",GGA,B-F-O-Pb,0.00172654366669,-2.121847536124998,2.768799999999999,4,Orthorhombic,mmm,Pbcm,fluoride,,,,,Pb,B,"O, P",F,,,,"B $\in$ [0.5, 1]",Positive B,2.5752600475149343
mp-1195073,Al2Si2PbO8,2.8404205530322897,-0.0259301323787239,Cube,1,4e,1,"[4.891733866343589, 4.7928312701427895]",0.0,4.842282568243189,AB2C2D8,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals",GGA,Al-O-Pb-Si,0.0,-3.105306262596153,4.2562,4,Monoclinic,2/m,P2_1/c,oxide,,,,,"Al, Pb",Si,"O, P, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.804212647882835
mp-1195127,Ba4Zn4B14Pb2O31,1.7801555041009829,0.8868545759838622,"See-saw, Trigonal bipyramid",2,3a,1,"[16.816299190982022, 3.151214363672909]",0.5,9.983756777327466,A2B4C4D14E31,2,2,1,"[4.0, 5.0]","[4.0, 5.0]",4.5,4.0,5.0,4.5,4.0,5.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,B-Ba-O-Pb-Zn,0.0,-2.7504719614545463,3.6828,5,Trigonal,3,P3_2,oxide,,Ba,Zn,,Pb,B,"O, P",,,,,"B $\in$ [0.5, 1]",Positive B,2.51431322862041
mp-1195199,VPbSeO5F,2.731825673679352,-0.0006267814414671,Square antiprism,1,8c,1,[3.439793932251083],0.0,3.439793932251083,ABCDE5,1,1,1,[8.0],[6.0],8.0,8.0,8.0,6.0,6.0,6.0,2.0,2.0,2.0,2.0,2,2,"F-, O2-","Halogens, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,F-O-Pb-Se-V,0.0,-1.960928519704861,2.8394,5,Orthorhombic,mmm,Pbca,fluoride,,,V,,Pb,,"O, P, S, Se",F,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.6919068882088375
mp-1195239,B3Pb6BrO10,2.2707021154410367,0.2028138834501593,"End-trigonal-face capped trigonal prism, See-saw, Square pyramid",3,"4d, 8e",2,"[4.330697742816844, 11.213243941464238, 3.647229227124899, 6.052916861988787]",0.5,6.311021943348693,AB3C6D10,3,3,1,"[3.0, 4.0, 5.0]","[3.0, 3.0, 4.0]",4.0,3.0,5.0,3.333333333333333,3.0,4.0,2.0,2.0,2.0,1.6666666666666667,1,2,"O2-, Br-","Halogens, Metalloids, Nonmetals, Post-Transition Metals",GGA,B-Br-O-Pb,0.0,-2.036312253499999,2.8245,4,Orthorhombic,mmm,Pbcm,hypobromite,,,,,Pb,B,"O, P",Br,,,,"B $\in$ [0.1, 0.5]",Positive B,2.400879194888023
mp-1195317,Ba3B3Pb2ClO9,0.7121479858676804,1.6961285609422183,End-trigonal-face capped trigonal prism,1,4c,1,[8.789720433017717],1.0,8.789720433017717,AB2C3D3E9,1,1,1,[8.0],[6.0],8.0,8.0,8.0,6.0,6.0,6.0,2.0,2.0,2.0,2.0,2,2,"Cl-, O2-","Alkaline Earth Metals, Halogens, Metalloids, Nonmetals, Post-Transition Metals",GGA,B-Ba-Cl-O-Pb,0.0,-2.765461714861112,3.365199999999999,5,Orthorhombic,222,C222_1,hypochlorite,,Ba,,,Pb,B,"C, O, P",Cl,,,,B > 1,Positive B,2.710655128323577
mp-1195381,Zn3Te2P2(PbO7)2,2.4701548078558124,0.2304064515847578,Square antiprism,1,4e,1,[4.130658325600973],0.0,4.130658325600973,A2B2C2D3E14,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,O-P-Pb-Te-Zn,0.0,-2.047561250548653,2.9945,5,Monoclinic,2/m,P2_1/c,oxide,,,Zn,,Pb,Te,"O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.7376870896401115
mp-1195693,P2PdPbO7,2.378693320634249,0.2177355512944496,Octahedron,1,4c,1,[1.553146866241666],0.0,1.553146866241666,ABC2D7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",GGA,O-P-Pb-Pd,0.0,-2.18961626220779,0.3293,4,Orthorhombic,mmm,Pnma,oxide,,,Pd,,Pb,,"O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.630228084158073
mp-1195841,VPb2Se3O10,2.5402316592020417,0.1112593665117555,"Square-face bicapped square antiprism, Face-capped octahedron",2,4e,1,"[6.556085817854723, 2.424821518917612]",0.5,4.490453668386167,AB2C3D10,2,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,O-Pb-Se-V,0.0,-1.617859728564452,2.375999999999999,4,Monoclinic,2/m,P2_1/c,oxide,,,V,,Pb,,"O, P, S, Se",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.6523917198195774
mp-1195929,P3Pb5IO12,2.133958179852512,0.3961138885163926,"Square pyramid, Tricapped triangular prism (three square-face caps)",2,"6h, 4f",2,"[2.1600772037391582, 6.308438408534725]",0.5,4.234257806136942,AB3C5D12,2,2,1,"[7.0, 9.0]","[5.0, 9.0]",8.0,7.0,9.0,7.0,5.0,9.0,2.0,2.0,2.0,1.5,1,2,"I-, O2-","Halogens, Nonmetals, Post-Transition Metals",GGA,I-O-P-Pb,0.016321552976199,-2.21865077732993,2.396499999999999,4,Hexagonal,6/m,P6_3/m,hypoiodite,,,,,Pb,,"O, P",I,,,,"B $\in$ [0.1, 0.5]",Positive B,2.7025917021202828
mp-1196132,Mn3P4H2(PbO8)2,2.438755791923696,0.2089432238165091,Dodecahedron with triangular faces - p2345 plane normalized,1,4e,1,[3.54328053048198],0.0,3.54328053048198,A2B2C3D4E16,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,H-Mn-O-P-Pb,0.0,-2.361025251846835,3.4619,5,Monoclinic,2/m,P2_1/c,oxide,,,Mn,,Pb,,"H, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.6934339188811625
mp-1196145,Al2Si2PbO8,2.901687542448937,-0.0421515996182027,"Cube, Tricapped octahedron (cap faces are aligned)",2,4e,1,"[6.707627360379866, 4.970183223159259]",0.5,5.838905291769562,AB2C2D8,2,2,1,"[8.0, 9.0]","[8.0, 9.0]",8.5,8.0,9.0,8.5,8.0,9.0,2.0,2.0,2.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals",GGA,Al-O-Pb-Si,0.001411050384614,-3.103895212211538,4.2501,4,Monoclinic,2/m,P2_1/c,oxide,,,,,"Al, Pb",Si,"O, P, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.8402005684789535
mp-1196233,EuAl3(PbO4)2,1.6932042008352268,0.8719672961419354,Trigonal prism,1,8e,1,[4.6909965016120765],0.0,4.6909965016120765,AB2C3D8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Post-Transition Metals",r2SCAN,Al-Eu-O-Pb,0.042022671089288,-2.849076464464285,0.078399999999999,4,Cubic,m-3m,Pn-3m,oxide,,,,,"Al, Pb",,"O, P",,,Eu,,"B $\in$ [0.5, 1]",Positive B,2.734293349750286
mp-1196318,Cs2Li3B3P6(PbO12)2,1.919213231706942,0.5867423565947469,no_data,1,no_data,1,no_data,0.0,no_data,A2B2C3D3E6F24,2,2,1,"[6.0, 9.0]","[6.0, 9.0]",7.5,6.0,9.0,7.5,6.0,9.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,B-Cs-Li-O-P-Pb,0.0,-2.683245777116686,5.0959,6,Cubic,23,P2_13,oxide,"Li, Cs",,,,Pb,B,"C, O, P",,,,,"B $\in$ [0.5, 1]",Positive B,2.7457505762701464
mp-1196903,Cr2P4Pb3O16,2.30794657624554,0.205930924999198,"Hexagonal bipyramid, Cube",2,"4e, 2a",2,"[10.680197464599829, 1.476465249972633]",0.5,6.078331357286231,A2B3C4D16,2,2,1,"[4.0, 8.0]","[4.0, 8.0]",6.0,4.0,8.0,6.0,4.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",SCAN,Cr-O-P-Pb,0.000440064,-2.484416333942856,2.9696,4,Monoclinic,2/m,P2_1/c,oxide,,,Cr,,Pb,,"C, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.5229730756979003
mp-1196911,MnPb(SO4)2,1.777714595770306,0.6547938995617193,Bicapped square prism (adjacent faces),1,4a,1,[6.173475777511567],1.0,6.173475777511567,ABC2D8,1,1,1,[10.0],[10.0],10.0,10.0,10.0,10.0,10.0,10.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Mn-O-Pb-S,1.3345208321524632e-05,-1.989089473577586,4.099399999999999,4,Tetragonal,422,P4_32_12,sulfate,,,Mn,,Pb,,"O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.8123484729347616
mp-1196917,B2Mo(PbO2)6,2.3923777327221294,0.1984039867914219,"Square pyramid, Square-face capped trigonal prism",2,"8h, 4g",2,"[0.5977093749788851, 4.157989782884112]",0.0,2.3778495789314986,AB2C6D12,2,2,1,"[5.0, 7.0]","[5.0, 7.0]",6.0,5.0,7.0,6.0,5.0,7.0,2.0,2.0,2.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",r2SCAN,B-Mo-O-Pb,0.0,-1.973493511111109,2.4454,4,Orthorhombic,mmm,Cmcm,oxide,,,Mo,,Pb,B,"O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.586366605795625
mp-1196950,TePb3Cl4O3,2.39630327871451,0.1169478427693651,"Octahedron, Square-face capped trigonal prism, Square-face bicapped trigonal prism",3,4a,1,"[13.685425557801736, 1.751226074852367, 2.153450420681983]",0.333,5.863367351112029,AB3C3D4,3,2,1,"[7.0, 8.0]","[2.0, 3.0]",7.5,7.0,8.0,2.5,2.0,3.0,2.0,2.0,2.0,2.0,2,2,"Cl-, O2-","Halogens, Metalloids, Nonmetals, Post-Transition Metals",GGA,Cl-O-Pb-Te,0.007801224204556,-1.586289953333332,3.2599,4,Orthorhombic,mm2,Pna2_1,oxide,,,,,Pb,Te,"C, O, P",Cl,,,,"B $\in$ [0.1, 0.5]",Positive B,2.551292733956001
mp-1197022,CrB2(PbO2)6,2.3155332265131388,0.3131640972724315,"See-saw, Square pyramid, Square-face capped trigonal prism",3,"4c, 8d",2,"[4.066161134519127, 4.3979932209238495, 0.8790949600085991, 0.8620419460896771]",0.0,2.551322815385313,AB2C6D12,3,3,1,"[4.0, 5.0, 7.0]","[4.0, 5.0, 7.0]",5.333333333333333,4.0,7.0,5.333333333333333,4.0,7.0,2.0,2.0,2.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,B-Cr-O-Pb,0.000953536876045,-1.921576528134919,1.8898,4,Orthorhombic,mmm,Pnma,oxide,,,Cr,,Pb,B,"C, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.607927880770608
