material_id,chem_formula,R$_0$,B,Ta_chemenv,num_Ta_chemenvs,Ta_wyckoff,num_Ta_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Ta_sites,num_CN_env,num_charge_states,TaX_coordn,TaO_coordn,mean_coordn_Ta-X,min_coordn_Ta-X,max_coordn_Ta-X,mean_coordn_Ta-O,min_coordn_Ta-O,max_coordn_Ta-O,mean_Ta_charge,min_Ta_charge,max_Ta_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B,mean_TaO_BondL
mp-1173255,Sr2NdTa(CuO4)2,1.5823362197402853,2.28892432141732,Octahedron,1,2e,1,[0.017636858906893],0.0,0.017636858906893,ABC2D2E8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",GGA,Cu-Nd-O-Sr-Ta,0.005810249107138,-2.775255376059524,0.0,5,Monoclinic,2/m,C2/m,oxide,,Sr,"Cu, Ta",,,,"C, N, O, S",,,Nd,,B > 1,Positive B,1.9998051105139567
mp-1173443,NdTa3O9,1.9098425402019192,0.4578236704230337,Octahedron,1,2i,1,"[0.252422018035232, 0.5486309303382161, 0.36893845758029203, 0.5116267506431781, 0.45923523761494006, 0.28251814473659403]",0.0,0.4038952564914087,AB3C9,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",GGA,Nd-O-Ta,0.011926217307728,-3.294921313807656,2.3229,3,Triclinic,-1,P-1,oxide,,,Ta,,,,"N, O",,,Nd,,"B $\in$ [0.1, 0.5]",Positive B,1.995614742937089
mp-1173561,NdTa3O9,1.9191081770582588,0.4362183056832424,Octahedron,1,1a,1,"[0.43875822164389905, 0.43928870984265705, 0.487850686723697, 0.491525740951441, 0.48496665393340005, 0.48593376502698504, 0.47941453128138406, 0.47765434346446406, 0.657168827851746, 0.65651688637575, 0.38395721386798304, 0.381042024548917]",0.0,0.48867313379269356,AB3C9,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",GGA,Nd-O-Ta,0.037683875000038,-3.269163656115348,2.6428000000000003,3,Monoclinic,m,Pm,oxide,,,Ta,,,,"N, O",,,Nd,,"B $\in$ [0.1, 0.5]",Positive B,2.0004933936616043
mp-1173852,Na2Ca3Ta2Ti3O15,1.865185197357635,0.7352165126973487,Octahedron,1,1a,1,"[0.08419363676840401, 0.11528382912030201, 0.09415226425259701, 0.07074468308989, 0.05677433149423101, 0.079697140795583, 0.08631056108240001, 0.081047110433086]",0.0,0.08352544462956163,A2B2C3D3E15,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",GGA,Ca-Na-O-Ta-Ti,0.0079072248,-3.350941987997012,2.5332,5,Triclinic,1,P1,oxide,Na,Ca,"Ti, Ta",,,,"C, N, O",,,,,"B $\in$ [0.5, 1]",Positive B,1.9996376498779806
mp-1173857,NaCa4TaTi4O15,1.932281911550271,0.3552905092242814,Octahedron,1,1a,1,"[0.06166059756495101, 0.058962725017253005, 0.04778998165446, 0.054761082105375]",0.0,0.05579359658550975,ABC4D4E15,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",GGA,Ca-Na-O-Ta-Ti,0.006612990800002,-3.45085519418184,2.311499999999998,5,Triclinic,1,P1,oxide,Na,Ca,"Ti, Ta",,,,"C, N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9972778200746777
mp-1177079,Li5Ta12O32,1.9327954720180616,0.3497947170676719,"Pentagonal bipyramid, Octahedron",2,"8g, 4f",2,"[1.859169751303242, 0.9521313992868381, 0.22150070451330503, 0.573334336609853]",0.0,0.9015340479283095,A5B12C32,2,2,1,"[6.0, 7.0]","[6.0, 7.0]",6.5,6.0,7.0,6.5,6.0,7.0,4.92,4.92,4.92,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Li-O-Ta,0.028819263174147,-3.191225058870748,0.0,3,Orthorhombic,mmm,Pmmn,oxide,Li,,Ta,,,,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,2.016138918130129
mp-1178370,Dy3TaO7,1.957879345786159,0.2087209090363996,Octahedron,1,4c,1,[0.569218722463207],0.0,0.569218722463207,AB3C7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",GGA,Dy-O-Ta,0.009292303863634,-3.746943104075761,3.5153,3,Orthorhombic,mmm,Pnma,oxide,,,Ta,,,,O,,,Dy,,"B $\in$ [0.1, 0.5]",Positive B,1.9895832520454402
mp-1181527,Eu2HoTaO6,2.026396219772808,-0.0259715878628783,Octahedron,1,2c,1,[0.010288161715363],0.0,0.010288161715363,ABC2D6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",GGA,Eu-Ho-O-Ta,0.0,-3.580571941733335,0.0,4,Monoclinic,2/m,P2_1/c,oxide,,,Ta,,,,"H, O",,,"Eu, Ho",,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.021646562936498
mp-1186878,Ta2Mo2O11,1.910375069952769,0.3277401838327468,Octahedron,1,2c,1,[0.093600484759916],0.0,0.093600484759916,A2B2C11,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",r2SCAN,Mo-O-Ta,0.0,-2.609210000644442,2.585,3,Trigonal,-3m,R-3m,oxide,,,"Mo, Ta",,,,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9768200520801524
mp-1188447,Ca2HoTaO6,2.031080226971718,-0.1083021196071249,Octahedron,1,2d,1,[0.041850348549884],0.0,0.041850348549884,ABC2D6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",GGA,Ca-Ho-O-Ta,0.005196382187508,-3.615605410733333,4.054699999999999,4,Monoclinic,2/m,P2_1/c,oxide,,Ca,Ta,,,,"H, C, O",,,Ho,,"B $\in$ [-1, -0.1]",Negative B,2.0112749722399275
mp-1189408,Sr2HoTaO6,2.010561089539481,0.0478037831337601,Octahedron,1,2a,1,[0.008238720676172],0.0,0.008238720676172,ABC2D6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",GGA,Ho-O-Sr-Ta,0.0,-3.609102822733333,3.855199999999999,4,Monoclinic,2/m,P2_1/c,oxide,,Sr,Ta,,,,"H, O, S",,,Ho,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.0193027909431738
mp-1190108,Sr2TaInO6,2.0032787540684787,-0.0014892710665096,Octahedron,1,2d,1,[0.0035868304975890004],0.0,0.0035868304975890004,ABC2D6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Nonmetals, Post-Transition Metals, Transition Metals",GGA,In-O-Sr-Ta,0.0,-3.0995229389,3.9813,4,Monoclinic,2/m,P2_1/c,oxide,,Sr,Ta,,In,,"O, S",I,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.0030062391266337
mp-1190133,KNaEuTaO5,1.947298821668057,-0.761169400848899,Square pyramid,1,2c,1,[2.273407202187244],0.0,2.273407202187244,ABCDE5,1,1,1,[5.0],[5.0],5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",GGA,Eu-K-Na-O-Ta,0.012027294222223,-2.918107767884739,0.018499999999999,5,Tetragonal,4/mmm,P4/nmm,oxide,"Na, K",,Ta,,,,"N, O",,,Eu,,"B $\in$ [-1, -0.1]",Negative B,1.9462960268637275
mp-1190183,Li2CaTa2O7,1.8657521750360613,0.6662843309967356,Octahedron,1,4g,1,[0.227367548136636],0.0,0.227367548136636,AB2C2D7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",SCAN,Ca-Li-O-Ta,0.005487230416667,-3.202809283861111,2.4847,4,Orthorhombic,mmm,Cmcm,oxide,Li,Ca,Ta,,,,"C, O",,,,,"B $\in$ [0.5, 1]",Positive B,1.98074450102955
mp-1190968,Y3TaO7,1.9631673954766888,0.0930052946979459,Octahedron,1,2a,1,[0.6455311820427131],0.0,0.6455311820427131,AB3C7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",r2SCAN,O-Ta-Y,0.002369632272724,-3.73487302975758,3.4962,3,Orthorhombic,mmm,Cmcm,oxide,,,"Y, Ta",,,,O,,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.9804490763868525
mp-1191288,Eu2Ta2O7,1.8987957054500388,0.5775131939545652,Octahedron,1,2c,1,"[0.250739929304301, 0.20844003850394002]",0.0,0.2295899839041205,A2B2C7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",GGA,Eu-O-Ta,0.0,-3.470849617242424,0.0,3,Orthorhombic,mmm,Cmcm,oxide,,,Ta,,,,O,,,Eu,,"B $\in$ [0.5, 1]",Positive B,2.008152449804576
mp-1192039,Nd3TaO7,1.9915963851224248,-0.0127662732589847,Octahedron,1,2b,1,[0.117246342105063],0.0,0.117246342105063,AB3C7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",r2SCAN,Nd-O-Ta,0.001984461363633,-3.614424814530304,3.4123,3,Orthorhombic,mmm,Cmcm,oxide,,,Ta,,,,"N, O",,,Nd,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.9892246967061553
mp-1192238,Sm3TaO7,1.9612838369862944,0.167490657959351,Octahedron,1,2b,1,[0.5252946799946211],0.0,0.5252946799946211,AB3C7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",r2SCAN,O-Sm-Ta,0.002730266818183,-3.665588556121215,3.4493,3,Orthorhombic,mmm,Cmcm,oxide,,,Ta,,,,"O, S",,,Sm,,"B $\in$ [0.1, 0.5]",Positive B,1.9924076499394705
mp-1192440,Eu5Ta4O15,1.861347573306748,0.8290084728819499,Octahedron,1,"2d, 2c",2,"[0.035555195906830005, 0.278791092555615]",0.0,0.1571731442312225,A4B5C15,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",GGA,Eu-O-Ta,0.021049324999999,-3.420848036222223,0.0,3,Trigonal,-3m,P-3m1,oxide,,,Ta,,,,O,,,Eu,,"B $\in$ [0.5, 1]",Positive B,2.017658874926023
mp-1192906,Ba4Ta2O9,1.831319110560788,1.0207002852223028,Octahedron,1,4f,1,[0.5691982508905651],0.0,0.5691982508905651,A2B4C9,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",r2SCAN,Ba-O-Ta,0.000271394999998,-3.359250296311112,3.8783,3,Hexagonal,6/m,P6_3/m,oxide,,Ba,Ta,,,B,O,,,,,B > 1,Positive B,2.0254509766296107
mp-1193678,Ta3NO6,1.9246216055565752,0.4422299762235392,Octahedron,1,1a,1,"[0.041756758952499, 1.157089211403175, 1.23712123011255, 1.8328569621856041, 1.464324151399517, 1.01604064156831, 0.7642878309430701, 1.538539234222025, 1.6433371680286042]",0.0,1.1883725765350397,AB3C6,1,3,1,"[6.0, 6.0, 6.0]","[4.0, 5.0, 6.0]",6.0,6.0,6.0,5.0,4.0,6.0,5.0,5.0,5.0,1.6666666666666667,1,2,"O2-, N3-","Nonmetals, Transition Metals",r2SCAN,N-O-Ta,0.0,-3.023652777033335,2.1157,3,Monoclinic,m,Cm,oxide,,,Ta,,,,"N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9989029224922084
mp-1194523,Li2CaTa2O7,1.8935468480284192,0.6759586376633717,Octahedron,1,8d,1,[0.25113970287389104],0.0,0.25113970287389104,AB2C2D7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",r2SCAN,Ca-Li-O-Ta,0.0,-3.208296514277779,2.8142,4,Orthorhombic,mmm,Pnma,oxide,Li,Ca,Ta,,,,"C, O",,,,,"B $\in$ [0.5, 1]",Positive B,1.991855888025323
mp-1194594,Ta4PbO11,1.9165037759087904,0.5158483154464645,"Pentagonal bipyramid, Octahedron",2,"3e, 3d, 2c",3,"[0.8183941467641621, 1.003386781652118, 0.145106395727494]",0.0,0.6556291080479247,AB4C11,2,2,1,"[6.0, 7.0]","[6.0, 7.0]",6.5,6.0,7.0,6.5,6.0,7.0,5.0,5.0,5.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",r2SCAN,O-Pb-Ta,0.006035511718751,-3.144907519020831,3.2066,3,Trigonal,32,R32,oxide,,,Ta,,Pb,,"O, P",,,,,"B $\in$ [0.5, 1]",Positive B,2.021207172517898
mp-1194597,RbTaV2O8,2.058183944097885,-0.3711513463435715,Octahedron,1,4c,1,[0.014030170195193],0.0,0.014030170195193,ABC2D8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,O-Rb-Ta-V,0.0,-2.697450944569444,2.8144,4,Orthorhombic,mmm,Pnma,oxide,Rb,,"V, Ta",,,,O,,,,,"B $\in$ [-1, -0.1]",Negative B,1.9908348469021258
mp-1194599,KTaV2O8,2.004294905188538,-0.0688681903538118,Octahedron,1,4c,1,[0.029271962925935],0.0,0.029271962925935,ABC2D8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,K-O-Ta-V,0.002335685833335,-2.6857791291319453,2.716,4,Orthorhombic,mmm,Pnma,oxide,K,,"V, Ta",,,,O,,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.9938434952922972
mp-1194680,TaTlV2O8,1.9818759657048648,0.0442465681810494,Octahedron,1,4c,1,[0.016937936861541002],0.0,0.016937936861541002,ABC2D8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,O-Ta-Tl-V,0.0,-2.529017008597222,2.7868,4,Orthorhombic,mmm,Pnma,oxide,,,"V, Ta",,Tl,,O,,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.9913276570506382
mp-1194848,CsTaV2O8,1.9442106945887936,0.2746594261689086,no_data,1,no_data,1,no_data,0.0,no_data,ABC2D8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Cs-O-Ta-V,0.0,-2.708126358290709,2.7305,4,Monoclinic,2/m,P2_1/m,oxide,Cs,,"V, Ta",,,,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.992438908075453
mp-1195166,Ta7BiO19,1.9462480287096613,0.4744420094984058,"Pentagonal bipyramid, Octahedron",2,"2e, 12l",2,"[1.523642179107743, 0.8481718193570781]",0.0,1.1859069992324105,AB7C19,2,2,1,"[6.0, 7.0]","[6.0, 7.0]",6.5,6.0,7.0,6.5,6.0,7.0,5.0,5.0,5.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Bi-O-Ta,0.008526535185184,-3.195453658753087,3.0217,3,Hexagonal,-6m2,P-6c2,oxide,,,Ta,,Bi,B,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,2.067942869736492
mp-1195471,K2Ta4O11,1.745350320457031,1.2349158970354257,"Pentagonal bipyramid, Octahedron",2,"2b, 6e",2,"[0.022564077696662, 0.887701236381614]",0.0,0.455132657039138,A2B4C11,2,2,1,"[6.0, 7.0]","[6.0, 7.0]",6.5,6.0,7.0,6.5,6.0,7.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",r2SCAN,K-O-Ta,0.0,-3.200980261990259,3.3655,3,Trigonal,-3m,R-3c,oxide,K,,Ta,,,,O,,,,,B > 1,Positive B,2.0524818524885196
mp-1196006,Ba4Ta2O9,1.8664446168691264,0.9203638684390268,Octahedron,1,4e,1,"[0.711997791791049, 0.5157030878162291]",0.0,0.6138504398036391,A2B4C9,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA,Ba-O-Ta,0.0,-3.359521691311111,3.9585,3,Monoclinic,2/m,P2_1/c,oxide,,Ba,Ta,,,B,O,,,,,"B $\in$ [0.5, 1]",Positive B,2.043438011820968
mp-1196419,Ta3Bi7O18,1.971299817527202,0.1935770377268584,Octahedron,1,1a,1,"[0.365630929265472, 0.5670407758574321, 0.07304026045075601, 0.75456171248628, 0.280115357457548, 0.6475920279939701]",0.0,0.4479968439185764,A3B7C18,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Bi-O-Ta,0.002297542142831,-2.335898079714286,2.6388,3,Triclinic,1,P1,oxide,,,Ta,,Bi,B,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,2.007991567270053
mp-1196921,Mg5Ta(BO4)3,1.702399913107448,1.213185924267726,Face-capped octahedron,1,4c,1,[2.527776152292695],0.0,2.527776152292695,AB3C5D12,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA,B-Mg-O-Ta,0.0,-3.100029404873016,3.8219,4,Orthorhombic,mmm,Pnma,oxide,,Mg,Ta,,,B,O,,,,,B > 1,Positive B,2.1173466181993352
mp-1198935,K2Na2Sm4Ta2O13,1.948816803581283,1.1460533341379222,Trigonal bipyramid,1,4f,1,[2.031315105257528],0.0,2.031315105257528,A2B2C2D4E13,1,1,1,[5.0],[5.0],5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",GGA,K-Na-O-Sm-Ta,0.0,-3.286492741388056,3.973799999999999,5,Monoclinic,2/m,C2/c,oxide,"Na, K",,Ta,,,,"N, O, S",,,Sm,,B > 1,Positive B,1.9496935380007998
mp-1200544,Ta3(Bi2O7)2,1.8606713809140327,0.5760307156943381,Octahedron,1,"2e, 4f",2,"[0.125234056115392, 0.142327434169955]",0.0,0.13378074514267352,A3B4C14,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.67,4.67,4.67,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Bi-O-Ta,0.04277722095238,-2.484280436761904,0.0,3,Monoclinic,2/m,C2/c,oxide,,,Ta,,Bi,B,O,,,,,"B $\in$ [0.5, 1]",Positive B,2.0064609801494018
mp-1200554,KTa3(TeO6)2,2.036417202472738,0.0284705672203349,Octahedron,1,"8e, 4d",2,"[0.171708501784921, 0.322878289306441]",0.0,0.24729339554568103,AB2C3D12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,K-O-Ta-Te,0.0,-2.681342558337964,2.9431000000000003,4,Orthorhombic,mmm,Pbcm,oxide,K,,Ta,,,Te,O,,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.0097244943202446
mp-1202027,LaTaO4,2.060701988473616,-0.2252136144580934,Octahedron,1,8c,1,[0.100624425079056],0.0,0.100624425079056,ABC4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",GGA,La-O-Ta,0.022111620625015,-3.52069417934724,2.7027,3,Orthorhombic,mmm,Pbca,oxide,,,Ta,,,,O,,,La,,"B $\in$ [-1, -0.1]",Negative B,1.9973774762902619
mp-1202580,TaVO5,1.8994073819218045,0.363914010869322,Octahedron,1,4e,1,"[0.059321702557392005, 0.058677101758066]",0.0,0.058999402157729,ABC5,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",SCAN,O-Ta-V,0.002399729107143,-2.886746205869047,2.2311,3,Monoclinic,2/m,P2_1/c,oxide,,,"V, Ta",,,,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9680538723881007
mp-1202933,Sr3Ta7Si(BiO4)9,1.8753608715761048,0.7580671031860298,Octahedron,1,1a,1,"[0.13475287987502702, 0.368278939693294, 0.277348966601486, 0.434645055007008, 0.164733189781954, 0.40605965839519303, 0.306679838806305]",0.0,0.29892836116575244,AB3C7D9E36,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Bi-O-Si-Sr-Ta,0.033517120133952,-2.7140583939523832,2.3719,5,Triclinic,1,P1,oxide,,Sr,Ta,,Bi,"B, Si","O, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.0172249674167957
mp-1203398,Ta4Ag2O11,1.7896396513275508,1.0468989879998445,"Pentagonal bipyramid, Octahedron",2,"2b, 6e",2,"[0.80918047657806, 9.741993979051145e-05]",0.0,0.40463894825892527,A2B4C11,2,2,1,"[6.0, 7.0]","[6.0, 7.0]",6.5,6.0,7.0,6.5,6.0,7.0,5.0,5.0,5.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",r2SCAN,Ag-O-Ta,0.017583328823533,-2.794109930745097,2.3939999999999992,3,Trigonal,-3m,R-3c,oxide,,,"Ag, Ta",,,,O,,,,,B > 1,Positive B,2.041460907032706
mp-1204836,RbTa3(TeO6)2,2.0113130119472062,0.1647425821782877,Octahedron,1,"8e, 4d",2,"[0.165560617924341, 0.34145525952313904]",0.0,0.25350793872374,AB2C3D12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,O-Rb-Ta-Te,0.0,-2.680893406546295,2.8998,4,Orthorhombic,mmm,Pbcm,oxide,Rb,,Ta,,,Te,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0113215564817417
mp-1204933,K2LaTa5O15,1.8605085369020031,0.754578342373731,Octahedron,1,"8j, 2c",2,"[0.020937737963796003, 0.34772150197163704]",0.0,0.18432961996771652,AB2C5D15,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",GGA,K-La-O-Ta,0.0,-3.365616652876812,2.5845,4,Tetragonal,4/mmm,P4/mbm,oxide,K,,Ta,,,,O,,,La,,"B $\in$ [0.5, 1]",Positive B,1.9956968517833957
mp-1205391,TaSbO4,2.034831218680811,0.002818085053079,Octahedron,1,4d,1,[0.23944391986853203],0.0,0.23944391986853203,ABC4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",r2SCAN,O-Sb-Ta,0.0,-2.445276154555555,2.9929,3,Orthorhombic,mmm,Pnna,oxide,,,Ta,,,Sb,"O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.9892548960529186
mp-1205600,Ba2NdTaO6,2.0175087199442303,-0.0037494248597417,Octahedron,1,1d,1,[0.0015243635886910002],0.0,0.0015243635886910002,ABC2D6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals, Transition Metals",GGA,Ba-Nd-O-Ta,0.0,-3.493614462483332,3.4981,4,Monoclinic,2/m,C2/m,oxide,,Ba,Ta,,,B,"N, O",,,Nd,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.016824522203248
mp-1205686,Ba2PrTaO6,2.0025915091719795,0.0117905434174181,Octahedron,1,1d,1,[0.0019974080559760003],0.0,0.0019974080559760003,ABC2D6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals, Transition Metals",r2SCAN,Ba-O-Pr-Ta,0.0,-3.473158075900001,3.4861,4,Monoclinic,2/m,C2/m,oxide,,Ba,Ta,,,B,"O, P",,,Pr,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.0047435353454297
mp-1208390,Ta6Bi2O19,1.9578766270558496,0.23948498921424,Pentagonal bipyramid,1,12k,1,[0.764682974020998],0.0,0.764682974020998,A2B6C19,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Bi-O-Ta,0.009608912222224,-2.927841561629629,0.013199999999999,3,Hexagonal,6/mmm,P6_3/mcm,oxide,,,Ta,,Bi,B,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,2.011469142398657
