material_id,chem_formula,R$_0$,B,Al_chemenv,num_Al_chemenvs,Al_wyckoff,num_Al_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Al_sites,num_CN_env,num_charge_states,mean_coordn_Al-X,min_coordn_Al-X,max_coordn_Al-X,mean_coordn_Al-O,min_coordn_Al-O,max_coordn_Al-O,mean_Al_charge,min_Al_charge,max_Al_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B,mean_AlO_BondL,AlX_coordn,AlO_coordn
mp-10444,Ca2Al2O5,1.637466471090235,0.5152156831718827,"Octahedron, Tetrahedron",2,"2b, 2a",2,"[0.2644489789080204, 0.6372340609854108]",0.0,0.4508415199467156,A2B2C5,2,2,1,5.0,4.0,6.0,5.0,4.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Post-Transition Metals",GGA,Al-Ca-O,0.0227594041270409,-3.4090865397222214,3.5662000000000003,3,Orthorhombic,mm2,Ima2,oxide,,Ca,,,Al,,"C, O",,,,,"B $\in$ [0.5, 1]",Positive B,1.891279325355876,"[4.0, 6.0]","[4.0, 6.0]"
mp-1044552,Al4Co13Si2(SbO14)2,1.6760841858301272,0.3819117118050657,Tetrahedron,1,4j,1,[0.3155906366827548],0.0,0.3155906366827548,A2B2C4D13E28,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Al-Co-O-Sb-Si,0.017616564557823,-2.0678529297959183,1.8638000000000003,5,Monoclinic,2/m,C2/m,oxide,,,Co,,Al,"Si, Sb","C, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.7886831680461053,[4.0],[4.0]
mp-1044564,Al4Si2Ni13(SbO14)2,1.6862023760804008,0.3161453914859972,Tetrahedron,1,4j,1,[0.2754601001297195],0.0,0.2754601001297195,A2B2C4D13E28,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Al-Ni-O-Sb-Si,0.0135620625510197,-2.0169699967346943,2.3477,5,Monoclinic,2/m,C2/m,oxide,,,Ni,,Al,"Si, Sb","N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.7777022787472263,[4.0],[4.0]
mp-1046989,Ca2AlMoO5,1.617820805572741,0.6330176451891587,Tetrahedron,1,2a,1,[0.1570387968740338],0.0,0.1570387968740338,ABC2D5,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Al-Ca-Mo-O,0.0411412404662678,-2.9486616663888885,1.6287000000000005,4,Monoclinic,m,Cc,oxide,,Ca,Mo,,Al,,"C, O",,,,,"B $\in$ [0.5, 1]",Positive B,1.797161522216955,[4.0],[4.0]
mp-1047019,Sr2YAlFe2O7,1.6695703069149914,0.4155749300301092,Tetrahedron,1,2b,1,[0.24000833146979858],0.0,0.24000833146979858,ABC2D2E7,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Al-Fe-O-Sr-Y,0.0433748613141036,-2.825221293653845,1.3778999999999997,5,Orthorhombic,mm2,Ima2,oxide,,Sr,"Fe, Y",,Al,,"O, S",F,,,,"B $\in$ [0.1, 0.5]",Positive B,1.7897872071965168,[4.0],[4.0]
mp-1094063,Sr12Al14O33,1.702727018606112,0.2660738570453025,Tetrahedron,1,"1d, 1a, 4g",3,"[0.4399218191161998, 0.022182407131546504, 0.341819408856544, 0.36604176037805103, 0.2231082462777527]",0.0,0.27861472835201884,A12B14C33,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Post-Transition Metals",GGA,Al-O-Sr,0.0014632134710534,-3.400611223516949,1.59,3,Tetragonal,-4,I-4,oxide,,Sr,,,Al,,"O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.779814847937342,[4.0],[4.0]
mp-1094103,NaMgAl3Si8(HO6)4,1.6955737834471345,0.3488669484704784,Octahedron,1,1a,1,"[0.7961939754185023, 1.0203248139273748, 1.2866660349604664]",0.0,1.0343949414354479,ABC3D4E8F24,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,Al-H-Mg-Na-O-Si,0.0295083345122071,-2.955746682472665,4.7203,6,Triclinic,1,P1,oxide,Na,Mg,,,Al,Si,"H, N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.939290892867059,[6.0],[6.0]
mp-1096865,AlFe2BO5,1.7236301578395554,0.3579798146944647,Octahedron,1,4g,1,[0.7505841633548709],0.0,0.7505841633548709,ABC2D5,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Halogens, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Al-B-Fe-O,6.26754999970558e-05,-2.4338477251851844,2.8114,4,Orthorhombic,mmm,Pbam,oxide,,,Fe,,Al,B,O,F,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9722516719736671,[6.0],[6.0]
mp-1096905,Ce4Al2O9,1.75296902670243,0.0674453250603715,Tetrahedron,1,4e,1,"[0.9723472145042834, 1.0532900635126237]",0.0,1.0128186390084535,A2B4C9,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Post-Transition Metals",GGA,Al-Ce-O,0.0095627557820456,-3.658237414,0.0141999999999997,3,Monoclinic,2/m,P2_1/c,oxide,,,,,Al,,"C, O",,,Ce,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.7724415145785066,[4.0],[4.0]
mp-1101043,TiAl2O5,1.5883485155646362,0.5259638732867364,Octahedron,1,2a,1,"[3.041171036982507, 4.100857847979313]",0.0,3.57101444248091,AB2C5,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",GGA,Al-O-Ti,0.0271131334374423,-3.4273128426041666,3.1831,3,Orthorhombic,mm2,Cmc2_1,oxide,,,Ti,,Al,,O,,,,,"B $\in$ [0.5, 1]",Positive B,1.943922001877894,[6.0],[6.0]
mp-1173088,Ca10TaTi8Al(SiO5)10,1.580720639766989,0.5085581588748627,Octahedron,1,1d,1,[0.16036435795575146],0.0,0.16036435795575146,ABC8D10E10F50,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Al-Ca-O-Si-Ta-Ti,0.0024018069374687,-3.4655827364875007,2.7784,6,Triclinic,-1,P-1,oxide,,Ca,"Ti, Ta",,Al,Si,"C, O, S",,,,,"B $\in$ [0.5, 1]",Positive B,1.9375672689522645,[6.0],[6.0]
mp-1173209,Sr4Nd3Ta2Al5O21,1.7369717673872391,0.2554717886563181,Octahedron,1,"1b, 2c",2,"[0.002995705868063007, 0.003319772230552624, 0.06970102224534706]",0.0,0.025338833447987565,A2B3C4D5E21,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Al-Nd-O-Sr-Ta,0.0292146392857137,-3.533754616990476,3.194,5,Trigonal,-3m,R-3m,oxide,,Sr,Ta,,Al,,"N, O, S",,,Nd,,"B $\in$ [0.1, 0.5]",Positive B,1.9141505754540395,[6.0],[6.0]
mp-1173412,Pr4AlSi5(NO)7,1.7003051235328457,0.2818253422356329,Tetrahedron,1,1a,1,"[0.36255307427411915, 0.15552622067732894, 0.5929577126595953]",0.0,0.3703456692036811,AB4C5D7E7,1,3,1,4.0,4.0,4.0,2.333333333333333,1.0,4.0,3.0,3.0,3.0,1.6666666666666667,1,2,"O2-, N3-","Lanthanides, Metalloids, Nonmetals, Post-Transition Metals",GGA,Al-N-O-Pr-Si,0.0093975441071361,-2.474603241006945,3.1192,5,Triclinic,1,P1,oxide,,,,,Al,Si,"N, O, P, S",,,Pr,,"B $\in$ [0.1, 0.5]",Positive B,1.8039914471866048,[4.0],"[1.0, 2.0, 4.0]"
mp-1173619,NbAlO4,1.8158156243865613,0.1615312903915952,Octahedron,1,2i,1,"[1.459349145409825, 1.0437849443368432, 1.0749276338413498, 1.0473949557864717, 1.0466389341425222, 1.0490483885693414]",0.0,1.1201906670143922,ABC4,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",GGA,Al-Nb-O,0.0143962718055412,-3.208830131527776,2.7643,3,Monoclinic,2/m,C2/m,oxide,,,Nb,,Al,,"N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.934111613524471,[6.0],[6.0]
mp-1173717,Na4Al3Si3CNO13,1.7540470558469714,0.0149795636852847,Tetrahedron,1,"2b, 4d",2,"[0.106004771157758, 0.003723559368639282]",0.0,0.05486416526319864,ABC3D3E4F13,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,Al-C-N-Na-O-Si,0.0,-2.841705932420689,4.369400000000001,6,Orthorhombic,mm2,Ccc2,cyanide,Na,,,,Al,Si,"C, N, O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.7583641137311716,[4.0],[4.0]
mp-1173733,Na2Al2Si3(HO3)4,1.7451353039576092,0.0545039820898667,Tetrahedron,1,1a,1,"[0.0839776780058907, 0.09323626893810551, 0.07218794112106909, 0.07529377773264717]",0.0,0.08117391644942812,A2B2C3D4E12,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,Al-H-Na-O-Si,0.0160218334782609,-2.6662827088155923,4.363300000000001,5,Monoclinic,m,Cc,oxide,Na,,,,Al,Si,"H, N, O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.7614776463094066,[4.0],[4.0]
mp-1173736,Na3CaAl3Si3SO16,1.779661125056912,-0.0824971769058842,Tetrahedron,1,6b,1,[0.11066742767541127],0.0,0.11066742767541127,ABC3D3E3F16,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,Al-Ca-Na-O-S-Si,0.0232609890277712,-3.015168649875478,4.0333000000000006,6,Trigonal,3m,R3c,oxide,Na,Ca,,,Al,Si,"C, N, O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.7555711692589326,[4.0],[4.0]
mp-1173749,Na8Al6Si6O25,1.7446842924542518,0.0497211529218963,Tetrahedron,1,3b,1,"[0.04933643275995158, 0.02257508147626559]",0.0,0.03595575711810858,A6B6C8D25,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,Al-Na-O-Si,0.0445754691944406,-3.0203692759674343,1.8673,4,Trigonal,3,R3,oxide,Na,,,,Al,Si,"N, O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.7590398605047337,[4.0],[4.0]
mp-1173750,NaCaAlFe(SiO3)4,1.7559139175242648,0.3104063183705401,Octahedron,1,"1b, 2c",2,"[0.5838010058208888, 1.0469498414818992]",0.0,0.8153754236513939,ABCDE4F12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Halogens, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Al-Ca-Fe-Na-O-Si,0.0343692235572916,-3.069130902235632,3.2227,6,Monoclinic,2,C2,oxide,Na,Ca,Fe,,Al,Si,"C, N, O, S",F,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9734093186448085,[6.0],[6.0]
mp-1173771,Na4Al3Si3ClO16,1.7459875511896417,0.0319369754623427,Tetrahedron,1,1a,1,"[0.08097021187106983, 0.08033270056175192, 0.07386012994149854, 0.07130732446335782, 0.07055325049253039, 0.06860550855771007]",0.0,0.07427152098131977,AB3C3D4E16,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Metalloids, Nonmetals, Post-Transition Metals",GGA,Al-Cl-Na-O-Si,0.0387211675463028,-2.629825144278416,0.7576,5,Triclinic,1,P1,hypochlorite,Na,,,,Al,Si,"C, N, O, S",Cl,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.7551940347630512,[4.0],[4.0]
mp-1173784,Na9Mg9Al(Si2O7)5,1.19271426317355,1.1081696809903137,Octahedron,1,1a,1,[0.26106884031570854],0.0,0.26106884031570854,AB9C9D10E35,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,Al-Mg-Na-O-Si,0.0370168519921856,-2.9740268037486537,4.1184,5,Monoclinic,2,C2,oxide,Na,Mg,,,Al,Si,"N, O, S",,,,,B > 1,Positive B,1.9608408946453897,[6.0],[6.0]
mp-1173790,Na4MgAl2(Si3O8)3,1.6604791546288151,0.4160173139618989,Octahedron,1,2a,1,"[1.0364297972915804, 1.0891635271666968]",0.0,1.0627966622291387,AB2C4D9E24,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,Al-Mg-Na-O-Si,0.0483200950833371,-3.094044861262932,4.811299999999999,5,Monoclinic,2,P2_1,oxide,Na,Mg,,,Al,Si,"N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.952789957747678,[6.0],[6.0]
mp-1173798,Na2Al2Si3(HO3)4,1.7609215555780833,-0.0003056666245869,Tetrahedron,1,4b,1,[0.09039183102767269],0.0,0.09039183102767269,A2B2C3D4E12,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,Al-H-Na-O-Si,0.0,-2.6823045422938527,4.5783000000000005,5,Orthorhombic,mm2,Fdd2,oxide,Na,,,,Al,Si,"H, N, O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.760830311092396,[4.0],[4.0]
mp-1173823,NaCaAlFe(SiO3)4,1.6341423791612766,0.465108715600683,Octahedron,1,"2e, 1a, 1c",3,"[0.29935471867742375, 1.2010359580105137, 1.194929370217624]",0.0,0.8984400156351872,ABCDE4F12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Halogens, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Al-Ca-Fe-Na-O-Si,0.0276762107239578,-3.075823915068965,3.4003000000000005,6,Monoclinic,2,P2,oxide,Na,Ca,Fe,,Al,Si,"C, N, O, S",F,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9607091329813224,[6.0],[6.0]
mp-1173860,Na2Al2Si3(HO3)4,1.7480177989182262,0.0442269726812759,Tetrahedron,1,1a,1,"[0.0784364584312957, 0.06680140936084607, 0.06185066531513688, 0.15616065503579316, 0.11828393869476807, 0.07497234723546892, 0.10058362107629522, 0.058029019951602256]",0.0,0.08938976438765078,A2B2C3D4E12,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,Al-H-Na-O-Si,0.0100827015217399,-2.672221840772113,3.9066,5,Triclinic,1,P1,oxide,Na,,,,Al,Si,"H, N, O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.761286081880776,[4.0],[4.0]
mp-1173868,Na12Mg5Al2Si29O72,1.6506419399742145,0.4380183513177084,Octahedron,1,"1d, 1b",2,"[1.1456169123227544, 1.1127759320057493]",0.0,1.1291964221642519,A2B5C12D29E72,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,Al-Mg-Na-O-Si,0.0466521529166641,-3.0630143436795985,4.8614,5,Monoclinic,2,P2,oxide,Na,Mg,,,Al,Si,"N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.958449977488545,[6.0],[6.0]
mp-1177725,Li3Al(FeO3)2,1.7191567688197522,0.3254778870280826,Trigonal bipyramid,1,2i,1,[0.1906309447579849],0.0,0.1906309447579849,AB2C3D6,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Al-Fe-Li-O,0.0475639118750015,-2.27922370625,2.1557000000000004,4,Triclinic,-1,P-1,oxide,Li,,Fe,,Al,,O,F,,,,"B $\in$ [0.1, 0.5]",Positive B,1.886157896411708,[5.0],[5.0]
mp-1178155,La3AlO6,1.7754198640993135,0.0182834227958579,Tetrahedron,1,2a,1,[0.42748703995993287],0.0,0.42748703995993287,AB3C6,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Post-Transition Metals",R2SCAN,Al-La-O,0.0200732791250022,-3.7896055654999983,4.2016,3,Orthorhombic,mm2,Cmc2_1,oxide,,,,,Al,,O,,,La,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.7826232471647463,[4.0],[4.0]
mp-1178196,LaAl33O51,1.6752516300667106,0.3674161980622624,"Octahedron, Tetrahedron",2,"2g, 4j, 1a, 2i",4,"[0.03721747711876412, 0.514573250579109, 0.5041873616166785, 0.4553562514236217, 0.08560564479924836, 0.7945609317408127, 0.02804155450413416, 0.1402092877816281, 0.46663765011143016, 0.1310796617131984, 0.047927357336340556]",0.0,0.29139967533863326,AB33C51,2,2,1,5.0,4.0,6.0,5.0,4.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Post-Transition Metals",GGA,Al-La-O,0.0240396067647052,-3.417336568088236,2.736999999999999,3,Monoclinic,2/m,C2/m,oxide,,,,,Al,,O,,,La,,"B $\in$ [0.1, 0.5]",Positive B,1.895855836052445,"[4.0, 6.0]","[4.0, 6.0]"
mp-1178547,AlRhO3,1.6251598456411442,0.4304055283769396,Trigonal bipyramid,1,2c,1,[0.1074906193956429],0.0,0.1074906193956429,ABC3,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",R2SCAN,Al-O-Rh,0.0432350841363629,-2.2204269055,1.7659000000000002,3,Hexagonal,6/mmm,P6_3/mmc,oxide,,,Rh,,Al,,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,1.8492026205171963,[5.0],[5.0]
mp-1182867,AlWO4,1.8878068451352503,0.0041520417693137,Octahedron,1,1b,1,[0.21894410102208806],0.0,0.21894410102208806,ABC4,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",R2SCAN,Al-O-W,0.0,-2.679840881666666,2.9803,3,Orthorhombic,mmm,Cmmm,oxide,,,W,,Al,,O,,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.890714463159512,[6.0],[6.0]
mp-1190488,Al4CdO7,1.6945178581775786,0.2430346176104784,Tetrahedron,1,4f,1,"[0.3765898597385053, 0.3392875305852318]",0.0,0.35793869516186855,AB4C7,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",R2SCAN,Al-Cd-O,0.0,-3.091771761875,3.0642,3,Monoclinic,2/m,C2/c,oxide,,,Cd,,Al,,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.7649555085148507,[4.0],[4.0]
mp-1192295,Li3Al(BO3)2,1.6947752359364212,0.2903935259845546,Tetrahedron,1,2i,1,[0.46333911268991634],0.0,0.46333911268991634,AB2C3D6,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,Al-B-Li-O,0.0331288747916618,-2.834470604027777,4.8643,4,Triclinic,-1,P-1,orthoborate,Li,,,,Al,B,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,1.778482933150881,[4.0],[4.0]
mp-1192378,AlTlSiO4,1.716335330004069,0.1381392122492554,Tetrahedron,1,4c,1,[0.04691299487441004],0.0,0.04691299487441004,ABCD4,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals",GGA,Al-O-Si-Tl,0.0006950995238161,-2.897633553333334,3.4946999999999995,4,Orthorhombic,mmm,Pnma,silicate,,,,,"Al, Tl",Si,"O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.7580214109293633,[4.0],[4.0]
mp-1192933,CsAlSiO4,1.720584013034485,0.1195345399907649,Tetrahedron,1,4a,1,[0.0424915165321025],0.0,0.0424915165321025,ABCD4,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,Al-Cs-O-Si,0.0,-3.1854276317364527,4.466799999999999,4,Orthorhombic,mm2,Pna2_1,silicate,Cs,,,,Al,Si,"C, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.755012594906249,[4.0],[4.0]
mp-1193864,Al2PH3O7,1.7301687995799395,0.2553532470334381,"Octahedron, Trigonal bipyramid",2,"2g, 2i",2,"[1.5240629086393724, 0.8769163044654918]",0.0,1.2004896065524322,AB2C3D7,2,2,1,5.5,5.0,6.0,5.5,5.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals",GGA,Al-H-O-P,0.0087899141025742,-2.543842816991758,5.2448,4,Monoclinic,2/m,C2/m,oxide,,,,,Al,,"H, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.8880443763718624,"[5.0, 6.0]","[5.0, 6.0]"
mp-1194510,Al2Si2PbO8,1.7323384180664436,0.0867461583714682,Tetrahedron,1,4f,1,"[0.49938253366582935, 0.22599508192211892]",0.0,0.36268880779397417,AB2C2D8,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals",GGA,Al-O-Pb-Si,0.0007979104807693,-3.1018605259615373,4.3038,4,Monoclinic,2/m,C2/c,oxide,,,,,"Al, Pb",Si,"O, P, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.7574704618662744,[4.0],[4.0]
mp-1194541,BaAl4O7,1.6964642623065924,0.2552519571710294,Tetrahedron,1,4c,1,"[0.5020804260588638, 0.6759908707592829, 0.08633587115101189, 0.07161154849828792]",0.0,0.3340046791168616,AB4C7,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,Al-Ba-O,0.0250425211583253,-3.4204463516666657,4.1765,3,Orthorhombic,mm2,Pmc2_1,oxide,,Ba,,,Al,B,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,1.7710271330539722,[4.0],[4.0]
mp-1194615,CaAl2H12(CO7)2,1.8942239685581577,0.0343422671924566,Octahedron,1,2i,1,"[0.3791852758544219, 0.40009948796034406]",0.0,0.389642381907383,AB2C2D12E14,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Post-Transition Metals",GGA,Al-C-Ca-H-O,0.0053102066935633,-1.90149425016129,5.0344,5,Triclinic,-1,P-1,oxide,,Ca,,,Al,,"H, C, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.9219987512252488,[6.0],[6.0]
mp-1194729,RbAlCu(PO4)2,2.005623513906836,-0.2978321745326733,Trigonal bipyramid,1,4e,1,[0.1676324038075445],0.0,0.1676324038075445,ABCD2E8,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Al-Cu-O-P-Rb,0.0028713428525666,-2.614013601291208,0.7723,5,Monoclinic,2/m,P2_1/c,phosphate,Rb,,Cu,,Al,,"C, O, P",,,,,"B $\in$ [-1, -0.1]",Negative B,1.853078659759544,[5.0],[5.0]
mp-1194752,CaAl6H12(SO7)4,1.859951451254564,0.1056494663089165,Octahedron,1,6h,1,[0.1598874462239312],0.0,0.1598874462239312,AB4C6D12E28,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Post-Transition Metals",GGA,Al-Ca-H-O-S,0.0,-2.236877863039214,5.5902,5,Trigonal,-3m,R-3m,oxide,,Ca,,,Al,,"H, C, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.923287617665017,[6.0],[6.0]
mp-1194858,CaAl2Si3(HO3)4,1.7454887302826314,0.0622416761606399,Tetrahedron,1,2a,1,"[0.4594154917024111, 0.21309684553393526]",0.0,0.3362561686181732,AB2C3D4E12,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,Al-Ca-H-O-Si,0.0076621114394033,-2.8100810443181814,4.895700000000001,5,Monoclinic,m,Cc,oxide,,Ca,,,Al,Si,"H, C, O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.76415817765134,[4.0],[4.0]
