material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,Ta_wyckoff,num_Ta_chemenvs,CN,element,charge_range,is_single_charge
mp-10347,CsCa2Ta3O10,1.93856465354588,0.4733682396075765,[6.0],5.0,5.0,5.0,Octahedron,"1a, 2g",1,6.0,Ta,0.0,True
mp-10390,Ta2O5,1.9513620708989048,0.4922568165380432,[6.0],5.0,5.0,5.0,Octahedron,4f,1,6.0,Ta,0.0,True
mp-1040806,CaLaTaCrO6,2.0159762280888565,-0.0332976097767896,[6.0],5.0,5.0,5.0,Octahedron,4a,1,6.0,Ta,0.0,True
mp-1042364,CaTaBiO5,1.9211944645808736,0.2154522781031244,[4.0],5.0,5.0,5.0,Tetrahedron,8c,1,4.0,Ta,0.0,True
mp-1043970,CaLaTaFeO6,1.9918462258868657,0.0879400667582679,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Ta,0.0,True
mp-1045157,CaTa2Bi2O9,1.9109662069613864,0.5146148076256575,[6.0],5.0,5.0,5.0,Octahedron,2i,1,6.0,Ta,0.0,True
mp-1046089,Mg2Ta2CrO8,1.9307494541396752,0.5164180193154003,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Ta,0.0,True
mp-1046091,Mg2Ta2VO8,1.935437562378032,0.7107845142325974,[6.0],5.0,5.0,5.0,Octahedron,8f,1,6.0,Ta,0.0,True
mp-1046092,Mg2Ta2CoO8,1.9367648517895528,0.7066870979111501,[6.0],5.0,5.0,5.0,Octahedron,4f,1,6.0,Ta,0.0,True
mp-1046101,Mg2Ta2MnO8,1.9348547667221137,0.733355286920107,[6.0],5.0,5.0,5.0,Octahedron,4f,1,6.0,Ta,0.0,True
mp-1046105,Ta2VZn2O8,1.963261094343845,0.3450534757187539,[6.0],5.0,5.0,5.0,Octahedron,8f,1,6.0,Ta,0.0,True
mp-1046115,Ta2Zn2FeO8,1.962251049231316,0.3181883091211409,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Ta,0.0,True
mp-1046118,Mg2Ta2FeO8,1.9342561706841568,0.7422596805142322,[6.0],5.0,5.0,5.0,Octahedron,4f,1,6.0,Ta,0.0,True
mp-1046134,Mg2Ta2NiO8,1.9382383659879447,0.7098565537152193,[6.0],5.0,5.0,5.0,Octahedron,8f,1,6.0,Ta,0.0,True
mp-1046140,Ta2Zn2NiO8,1.961960990407119,0.3051440876364434,[6.0],5.0,5.0,5.0,Octahedron,4i,1,6.0,Ta,0.0,True
mp-1046160,Ta2Zn2CoO8,1.9634428132847777,0.3069262901399004,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Ta,0.0,True
mp-1078748,Sr2TaInO6,2.003247006917092,-0.0053458979081925,[6.0],5.0,5.0,5.0,Octahedron,1d,1,6.0,Ta,0.0,True
mp-1080719,Sr2YTaO6,1.985677468139326,0.0095476420988159,[6.0],5.0,5.0,5.0,Octahedron,1b,1,6.0,Ta,0.0,True
mp-1086666,Sr2TaInO6,2.0003898818770733,0.0069976404142798,[6.0],5.0,5.0,5.0,Octahedron,1b,1,6.0,Ta,0.0,True
mp-1096815,Ba3Ta4NbO15,2.0333739026425617,-0.099861522245201,[6.0],5.0,5.0,5.0,Octahedron,8j,1,6.0,Ta,0.0,True
mp-1096858,Ba3TaNb4O15,2.0189324542624187,-0.0378186308888603,[6.0],4.0,4.0,4.0,no_data,no_data,1,6.0,Ta,0.0,True
mp-1100882,Y7Ta3O18,1.909280224586588,0.5320242818111189,"[6.0, 7.0, 8.0]",5.0,5.0,5.0,"Cube, Face-capped octahedron, Octahedron","1a, 2i, 1g",3,6.0,Ta,0.0,True
mp-1100882,Y7Ta3O18,1.909280224586588,0.5320242818111189,"[6.0, 7.0, 8.0]",5.0,5.0,5.0,"Cube, Face-capped octahedron, Octahedron","1a, 2i, 1g",3,7.0,Ta,0.0,True
mp-1100882,Y7Ta3O18,1.909280224586588,0.5320242818111189,"[6.0, 7.0, 8.0]",5.0,5.0,5.0,"Cube, Face-capped octahedron, Octahedron","1a, 2i, 1g",3,8.0,Ta,0.0,True
mp-1100937,Y10Ta4O25,1.9256779314451613,0.4928718137766224,"[6.0, 8.0]",5.0,5.0,5.0,"Cube, Octahedron","1a, 1b",2,6.0,Ta,0.0,True
mp-1100937,Y10Ta4O25,1.9256779314451613,0.4928718137766224,"[6.0, 8.0]",5.0,5.0,5.0,"Cube, Octahedron","1a, 1b",2,8.0,Ta,0.0,True
mp-1101181,Y11Ta5O28,1.9584010970243035,0.2782882796576633,[6.0],4.6,4.6,4.6,Octahedron,"4j, 1d",1,6.0,Ta,0.0,True
mp-1101314,Tb3TaO7,1.9379074146998736,0.2391326683381177,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Ta,0.0,True
mp-1101326,Ta3AgO8,1.976624244509672,0.3408652341887691,"[7.0, 8.0]",5.0,5.0,5.0,"Pentagonal bipyramid, Dodecahedron with triangular faces - p2345 plane normalized","4j, 2b",2,7.0,Ta,0.0,True
mp-1101326,Ta3AgO8,1.976624244509672,0.3408652341887691,"[7.0, 8.0]",5.0,5.0,5.0,"Pentagonal bipyramid, Dodecahedron with triangular faces - p2345 plane normalized","4j, 2b",2,8.0,Ta,0.0,True
mp-1101372,TbTa3O9,1.9202054562490936,0.3688694215700696,[6.0],5.0,5.0,5.0,Octahedron,2i,1,6.0,Ta,0.0,True
mp-1101443,NdTa3O9,1.9200504619552383,0.3959399520414763,[6.0],5.0,5.0,5.0,Octahedron,2i,1,6.0,Ta,0.0,True
mp-1102291,La3TaO7,1.9777881589888149,0.1030829653433403,[6.0],5.0,5.0,5.0,Octahedron,1b,1,6.0,Ta,0.0,True
mp-1103389,Sr3Ta2ZnO9,1.766406266454215,1.2645704322982148,[6.0],5.0,5.0,5.0,Octahedron,2d,1,6.0,Ta,0.0,True
mp-1103508,Sr3MgTa2O9,1.7559742920950314,1.3652735272382224,[6.0],5.0,5.0,5.0,Octahedron,2d,1,6.0,Ta,0.0,True
mp-1104837,Ta2O5,1.9068590471265767,0.5452001296122425,"[6.0, 7.0]",5.0,5.0,5.0,"Pentagonal bipyramid, Octahedron",1a,2,6.0,Ta,0.0,True
mp-1104837,Ta2O5,1.9068590471265767,0.5452001296122425,"[6.0, 7.0]",5.0,5.0,5.0,"Pentagonal bipyramid, Octahedron",1a,2,7.0,Ta,0.0,True
mp-11321,Y3TaO7,1.9398645877491203,0.2166479589248706,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Ta,0.0,True
mp-1173088,Ca10TaTi8Al(SiO5)10,1.9100620689411336,0.4522598321446215,[6.0],5.0,5.0,5.0,Octahedron,1e,1,6.0,Ta,0.0,True
mp-1173107,TaVO4,1.9383248701665905,0.3696912753306272,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Ta,0.0,True
mp-1173109,TaTiO4,1.9829711944908488,0.1379220213587299,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Ta,0.0,True
mp-1173115,TaFeO4,1.9658029030420388,0.2094072139007312,[6.0],5.0,5.0,5.0,Octahedron,4d,1,6.0,Ta,0.0,True
mp-1173139,Ta2FeO6,1.925819709167829,0.452984749860138,[6.0],5.0,5.0,5.0,Octahedron,"2b, 4c",1,6.0,Ta,0.0,True
mp-1173143,Ta2FeO6,1.9242189007309445,0.4502414408987811,[6.0],5.0,5.0,5.0,Octahedron,"1a, 1d, 2e",1,6.0,Ta,0.0,True
mp-1173168,SrLaTaNiO6,1.9814530758520583,0.1365307331229567,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Ta,0.0,True
mp-1173237,Sr3Ta7Si(BiO4)9,1.910500644697988,0.6202627245945497,"[5.0, 6.0]",5.0,5.0,5.0,"Square pyramid, Octahedron",1a,2,5.0,Ta,0.0,True
mp-1173237,Sr3Ta7Si(BiO4)9,1.910500644697988,0.6202627245945497,"[5.0, 6.0]",5.0,5.0,5.0,"Square pyramid, Octahedron",1a,2,6.0,Ta,0.0,True
mp-1173242,Sr3LaTa2(CoO6)2,1.8797975015872108,0.5361701604473254,[6.0],5.0,5.0,5.0,Octahedron,"1b, 1c",1,6.0,Ta,0.0,True
mp-1173254,Sr2SmTa(CuO4)2,1.7154809957872093,1.546186669905515,[6.0],5.0,5.0,5.0,Octahedron,2e,1,6.0,Ta,0.0,True
mp-1173255,Sr2NdTa(CuO4)2,1.5823362197402853,2.28892432141732,[6.0],5.0,5.0,5.0,Octahedron,2e,1,6.0,Ta,0.0,True
mp-1173443,NdTa3O9,1.9098425402019192,0.4578236704230337,[6.0],5.0,5.0,5.0,Octahedron,2i,1,6.0,Ta,0.0,True
mp-1173561,NdTa3O9,1.9191081770582588,0.4362183056832424,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Ta,0.0,True
mp-1173852,Na2Ca3Ta2Ti3O15,1.865185197357635,0.7352165126973487,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Ta,0.0,True
mp-1173857,NaCa4TaTi4O15,1.932281911550271,0.3552905092242814,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Ta,0.0,True
mp-1177079,Li5Ta12O32,1.9327954720180616,0.3497947170676719,"[6.0, 7.0]",4.92,4.92,4.92,"Pentagonal bipyramid, Octahedron","8g, 4f",2,6.0,Ta,0.0,True
mp-1177079,Li5Ta12O32,1.9327954720180616,0.3497947170676719,"[6.0, 7.0]",4.92,4.92,4.92,"Pentagonal bipyramid, Octahedron","8g, 4f",2,7.0,Ta,0.0,True
mp-1178370,Dy3TaO7,1.957879345786159,0.2087209090363996,[6.0],5.0,5.0,5.0,Octahedron,4c,1,6.0,Ta,0.0,True
mp-1181527,Eu2HoTaO6,2.026396219772808,-0.0259715878628783,[6.0],5.0,5.0,5.0,Octahedron,2c,1,6.0,Ta,0.0,True
mp-1186878,Ta2Mo2O11,1.910375069952769,0.3277401838327468,[6.0],5.0,5.0,5.0,Octahedron,2c,1,6.0,Ta,0.0,True
mp-1188447,Ca2HoTaO6,2.031080226971718,-0.1083021196071249,[6.0],5.0,5.0,5.0,Octahedron,2d,1,6.0,Ta,0.0,True
mp-1189408,Sr2HoTaO6,2.010561089539481,0.0478037831337601,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Ta,0.0,True
mp-1190108,Sr2TaInO6,2.0032787540684787,-0.0014892710665096,[6.0],5.0,5.0,5.0,Octahedron,2d,1,6.0,Ta,0.0,True
mp-1190133,KNaEuTaO5,1.947298821668057,-0.761169400848899,[5.0],5.0,5.0,5.0,Square pyramid,2c,1,5.0,Ta,0.0,True
mp-1190183,Li2CaTa2O7,1.8657521750360613,0.6662843309967356,[6.0],5.0,5.0,5.0,Octahedron,4g,1,6.0,Ta,0.0,True
mp-1190968,Y3TaO7,1.9631673954766888,0.0930052946979459,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Ta,0.0,True
mp-1191288,Eu2Ta2O7,1.8987957054500388,0.5775131939545652,[6.0],5.0,5.0,5.0,Octahedron,2c,1,6.0,Ta,0.0,True
mp-1192039,Nd3TaO7,1.9915963851224248,-0.0127662732589847,[6.0],5.0,5.0,5.0,Octahedron,2b,1,6.0,Ta,0.0,True
mp-1192238,Sm3TaO7,1.9612838369862944,0.167490657959351,[6.0],5.0,5.0,5.0,Octahedron,2b,1,6.0,Ta,0.0,True
mp-1192440,Eu5Ta4O15,1.861347573306748,0.8290084728819499,[6.0],5.0,5.0,5.0,Octahedron,"2d, 2c",1,6.0,Ta,0.0,True
mp-1192906,Ba4Ta2O9,1.831319110560788,1.0207002852223028,[6.0],5.0,5.0,5.0,Octahedron,4f,1,6.0,Ta,0.0,True
mp-1193678,Ta3NO6,1.9246216055565752,0.4422299762235392,"[4.0, 5.0, 6.0]",5.0,5.0,5.0,Octahedron,1a,1,4.0,Ta,0.0,True
mp-1193678,Ta3NO6,1.9246216055565752,0.4422299762235392,"[4.0, 5.0, 6.0]",5.0,5.0,5.0,Octahedron,1a,1,5.0,Ta,0.0,True
mp-1193678,Ta3NO6,1.9246216055565752,0.4422299762235392,"[4.0, 5.0, 6.0]",5.0,5.0,5.0,Octahedron,1a,1,6.0,Ta,0.0,True
mp-1194523,Li2CaTa2O7,1.8935468480284192,0.6759586376633717,[6.0],5.0,5.0,5.0,Octahedron,8d,1,6.0,Ta,0.0,True
mp-1194594,Ta4PbO11,1.9165037759087904,0.5158483154464645,"[6.0, 7.0]",5.0,5.0,5.0,"Pentagonal bipyramid, Octahedron","3e, 3d, 2c",2,6.0,Ta,0.0,True
mp-1194594,Ta4PbO11,1.9165037759087904,0.5158483154464645,"[6.0, 7.0]",5.0,5.0,5.0,"Pentagonal bipyramid, Octahedron","3e, 3d, 2c",2,7.0,Ta,0.0,True
mp-1194597,RbTaV2O8,2.058183944097885,-0.3711513463435715,[6.0],5.0,5.0,5.0,Octahedron,4c,1,6.0,Ta,0.0,True
mp-1194599,KTaV2O8,2.004294905188538,-0.0688681903538118,[6.0],5.0,5.0,5.0,Octahedron,4c,1,6.0,Ta,0.0,True
mp-1194680,TaTlV2O8,1.9818759657048648,0.0442465681810494,[6.0],5.0,5.0,5.0,Octahedron,4c,1,6.0,Ta,0.0,True
mp-1194848,CsTaV2O8,1.9442106945887936,0.2746594261689086,[6.0],5.0,5.0,5.0,no_data,no_data,1,6.0,Ta,0.0,True
mp-1195166,Ta7BiO19,1.9462480287096613,0.4744420094984058,"[6.0, 7.0]",5.0,5.0,5.0,"Pentagonal bipyramid, Octahedron","2e, 12l",2,6.0,Ta,0.0,True
mp-1195166,Ta7BiO19,1.9462480287096613,0.4744420094984058,"[6.0, 7.0]",5.0,5.0,5.0,"Pentagonal bipyramid, Octahedron","2e, 12l",2,7.0,Ta,0.0,True
mp-1195471,K2Ta4O11,1.745350320457031,1.2349158970354257,"[6.0, 7.0]",5.0,5.0,5.0,"Pentagonal bipyramid, Octahedron","2b, 6e",2,6.0,Ta,0.0,True
mp-1195471,K2Ta4O11,1.745350320457031,1.2349158970354257,"[6.0, 7.0]",5.0,5.0,5.0,"Pentagonal bipyramid, Octahedron","2b, 6e",2,7.0,Ta,0.0,True
mp-1196006,Ba4Ta2O9,1.8664446168691264,0.9203638684390268,[6.0],5.0,5.0,5.0,Octahedron,4e,1,6.0,Ta,0.0,True
mp-1196419,Ta3Bi7O18,1.971299817527202,0.1935770377268584,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Ta,0.0,True
mp-1196921,Mg5Ta(BO4)3,1.702399913107448,1.213185924267726,[7.0],5.0,5.0,5.0,Face-capped octahedron,4c,1,7.0,Ta,0.0,True
mp-1198935,K2Na2Sm4Ta2O13,1.948816803581283,1.1460533341379222,[5.0],5.0,5.0,5.0,Trigonal bipyramid,4f,1,5.0,Ta,0.0,True
mp-1200544,Ta3(Bi2O7)2,1.8606713809140327,0.5760307156943381,[6.0],4.67,4.67,4.67,Octahedron,"2e, 4f",1,6.0,Ta,0.0,True
mp-1200554,KTa3(TeO6)2,2.036417202472738,0.0284705672203349,[6.0],5.0,5.0,5.0,Octahedron,"8e, 4d",1,6.0,Ta,0.0,True
mp-1202027,LaTaO4,2.060701988473616,-0.2252136144580934,[6.0],5.0,5.0,5.0,Octahedron,8c,1,6.0,Ta,0.0,True
mp-1202580,TaVO5,1.8994073819218045,0.363914010869322,[6.0],5.0,5.0,5.0,Octahedron,4e,1,6.0,Ta,0.0,True
mp-1202933,Sr3Ta7Si(BiO4)9,1.8753608715761048,0.7580671031860298,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Ta,0.0,True
mp-1203398,Ta4Ag2O11,1.7896396513275508,1.0468989879998445,"[6.0, 7.0]",5.0,5.0,5.0,"Pentagonal bipyramid, Octahedron","2b, 6e",2,6.0,Ta,0.0,True
mp-1203398,Ta4Ag2O11,1.7896396513275508,1.0468989879998445,"[6.0, 7.0]",5.0,5.0,5.0,"Pentagonal bipyramid, Octahedron","2b, 6e",2,7.0,Ta,0.0,True
mp-1204836,RbTa3(TeO6)2,2.0113130119472062,0.1647425821782877,[6.0],5.0,5.0,5.0,Octahedron,"8e, 4d",1,6.0,Ta,0.0,True
mp-1204933,K2LaTa5O15,1.8605085369020031,0.754578342373731,[6.0],5.0,5.0,5.0,Octahedron,"8j, 2c",1,6.0,Ta,0.0,True
mp-1205391,TaSbO4,2.034831218680811,0.002818085053079,[6.0],5.0,5.0,5.0,Octahedron,4d,1,6.0,Ta,0.0,True
mp-1205600,Ba2NdTaO6,2.0175087199442303,-0.0037494248597417,[6.0],5.0,5.0,5.0,Octahedron,1d,1,6.0,Ta,0.0,True
mp-1205686,Ba2PrTaO6,2.0025915091719795,0.0117905434174181,[6.0],5.0,5.0,5.0,Octahedron,1d,1,6.0,Ta,0.0,True
mp-1208390,Ta6Bi2O19,1.9578766270558496,0.23948498921424,[6.0],5.0,5.0,5.0,Pentagonal bipyramid,12k,1,6.0,Ta,0.0,True
mp-1208436,Ta2Fe4O9,1.8222517727508727,1.1118510312857723,[6.0],5.0,5.0,5.0,Octahedron,4c,1,6.0,Ta,0.0,True
mp-1208442,Ta2CdO6,1.9565793848766864,0.9658461846260292,[6.0],5.0,5.0,5.0,Octahedron,8d,1,6.0,Ta,0.0,True
mp-1208589,TaMnO4,1.8299654234345968,1.1281872713751762,[6.0],5.0,5.0,5.0,Octahedron,4e,1,6.0,Ta,0.0,True
mp-1208608,TaAsO5,1.8981563052897727,0.3334983140187733,[6.0],5.0,5.0,5.0,Octahedron,4c,1,6.0,Ta,0.0,True
mp-1208669,Ta3Te4ClO15,1.9881430214739968,-0.0054396360253853,[6.0],5.0,5.0,5.0,Octahedron,4f,1,6.0,Ta,0.0,True
mp-1208716,TaNi11(BO5)4,1.829103825259416,1.0447196898618956,[6.0],5.0,5.0,5.0,Octahedron,2e,1,6.0,Ta,0.0,True
mp-1208756,Sr2TbTaO6,2.012424833670873,0.0276681790574855,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Ta,0.0,True
mp-1208758,Sr3Li6Ta2O11,1.9505679891612544,0.3892255291335179,"[5.0, 6.0]",5.0,5.0,5.0,"Trigonal bipyramid, Octahedron","2f, 2a",2,5.0,Ta,0.0,True
mp-1208758,Sr3Li6Ta2O11,1.9505679891612544,0.3892255291335179,"[5.0, 6.0]",5.0,5.0,5.0,"Trigonal bipyramid, Octahedron","2f, 2a",2,6.0,Ta,0.0,True
mp-1208759,Sr2NdTaO6,2.0193837690946737,0.0215545560580618,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Ta,0.0,True
mp-1208761,Sr2SmTaO6,2.016179954733706,0.0261420249542602,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Ta,0.0,True
mp-1208772,Sr2NdTa(CuO4)2,1.9803545379643184,-0.0157911563746112,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Ta,0.0,True
mp-1208776,Sr2ScTaO6,2.003185325877503,0.0191427347437561,[6.0],5.0,5.0,5.0,Octahedron,2d,1,6.0,Ta,0.0,True
mp-1208813,Sr3Ta5O15,2.012195067011032,-0.0254378653208081,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,"2d, 8i",1,6.0,Ta,1.0,False
mp-1208813,Sr3Ta5O15,2.012195067011032,-0.0254378653208081,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,"2d, 8i",1,6.0,Ta,1.0,False
mp-1208889,Sr2DyTaO6,2.0146417206123712,0.0254118548233932,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Ta,0.0,True
mp-1208927,Sr2ErTaO6,2.0046778924317783,0.0461766751141478,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Ta,0.0,True
mp-1209097,RbTa(BO3)2,2.05479384182316,-0.1730060338690462,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Ta,0.0,True
mp-1209102,Sr2GdTaO6,2.0109752111722896,0.0334645849433772,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Ta,0.0,True
mp-1209256,Sr2GdTa(CuO4)2,2.000921287136332,-0.1535609076759318,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Ta,0.0,True
mp-1209439,Rb8Ta6O19,1.9090196467927505,0.4149378359335617,[6.0],5.0,5.0,5.0,Octahedron,"2e, 4h",1,6.0,Ta,0.0,True
mp-1209566,PrTa7O19,1.9234111909886875,0.5105773339034417,"[6.0, 7.0]",5.0,5.0,5.0,"Pentagonal bipyramid, Octahedron","2c, 12l",2,6.0,Ta,0.0,True
mp-1209566,PrTa7O19,1.9234111909886875,0.5105773339034417,"[6.0, 7.0]",5.0,5.0,5.0,"Pentagonal bipyramid, Octahedron","2c, 12l",2,7.0,Ta,0.0,True
mp-1209926,RbTaGeO5,1.8838650006896327,0.6638858789013145,[6.0],5.0,5.0,5.0,Octahedron,4a,1,6.0,Ta,0.0,True
mp-1210064,Nd2Ta3(SeO4)2,1.926054477320895,0.5480402413242752,"[2.0, 6.0]",4.5,4.0,5.0,Octahedron,"8h, 4e",1,2.0,Ta,1.0,False
mp-1210064,Nd2Ta3(SeO4)2,1.926054477320895,0.5480402413242752,"[2.0, 6.0]",4.5,4.0,5.0,Octahedron,"8h, 4e",1,6.0,Ta,1.0,False
