material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,S_wyckoff,num_S_chemenvs,CN,element,charge_range,is_single_charge
mp-2712820,Na6Ti2Zn6SiS11O48,1.5961943580584823,0.2672899100711164,[4.0],6.0,6.0,6.0,no_data,no_data,1,4.0,S,0.0,True
mp-2712821,ZrGaP(SO6)2,1.5499317400270336,0.1745244462797995,[4.0],6.0,6.0,6.0,Tetrahedron,2a,1,4.0,S,0.0,True
mp-2712827,MgTi3SiS5O24,1.5881929546847986,0.2658767072195505,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-2712828,CaTi3P2(SO6)4,1.597966947865459,0.2877866197772369,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-2712829,TiAlP(SO6)2,1.547437488207551,0.1757386349364274,[4.0],6.0,6.0,6.0,Tetrahedron,2a,1,4.0,S,0.0,True
mp-2712839,Zr2In2SiS5O24,1.5628929351169625,0.1989638579131615,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-2712841,TaIn3P2(SO6)4,1.573486759432236,0.2289415451207179,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-2712844,Sc2SiSn2S5O24,1.6298077497899737,0.3662083014486909,[4.0],6.0,6.0,6.0,"Tetrahedron, Octahedron",1a,2,4.0,S,0.0,True
mp-2712847,Hf2Sc2SiS5O24,1.5933497871563085,0.2820356452743657,[4.0],6.0,6.0,6.0,"Tetrahedron, Octahedron",1a,2,4.0,S,0.0,True
mp-2712850,NbAl3SiS5O24,1.5469033713775413,0.1692632208171126,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-2712853,ZrScP(SO6)2,1.5816397554745925,0.2517777057412803,[4.0],6.0,6.0,6.0,"Tetrahedron, Octahedron",2a,2,4.0,S,0.0,True
mp-2712854,AlGeP(SO6)2,1.608459243544876,0.3248795416605942,[4.0],6.0,6.0,6.0,Tetrahedron,2a,1,4.0,S,0.0,True
mp-2712855,Na7HfMg3P5SO24,1.6653734428447606,0.4407052115056767,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-2712857,CaZr3SiS5O24,1.6051659200350532,0.3002876221592321,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-2712858,TaGa3SiS5O24,1.5686464801217763,0.2170628068759174,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-2712862,Na7Ca2Al2P5SO24,1.5500779343441728,0.1580646712128751,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-2712865,CaSn3P2(SO6)4,1.6079320422996457,0.3080247677394616,[4.0],6.0,6.0,6.0,"Tetrahedron, Octahedron",1a,2,4.0,S,0.0,True
mp-2712869,HfGaP(SO6)2,1.552620469122965,0.1835855229725347,[4.0],6.0,6.0,6.0,Tetrahedron,2a,1,4.0,S,0.0,True
mp-2712874,ZnGe3P2(SO6)4,1.6111764460340297,0.3153903418365378,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-2712876,CaSiSn3S5O24,1.6101489384859593,0.311586644931901,[4.0],6.0,6.0,6.0,"Tetrahedron, Octahedron",1a,2,4.0,S,0.0,True
mp-2712877,NbIn3P2(SO6)4,1.5619944143461792,0.1969445017665126,[4.0],6.0,6.0,6.0,no_data,no_data,1,4.0,S,0.0,True
mp-2712881,Hf3MgP2(SO6)4,1.585954990899288,0.2614127537741973,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-2712889,Hf2In2SiS5O24,1.5783091491911854,0.2413416949976469,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-2712892,NbIn3SiS5O24,1.5683821344695477,0.2118966873582813,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-2712894,InSnP(SO6)2,1.6163238703822649,0.334354233024737,[4.0],6.0,6.0,6.0,"Tetrahedron, Octahedron",2a,2,4.0,S,0.0,True
mp-2712895,Zr2Ga2SiS5O24,1.550883237323597,0.1731250656441983,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-2712896,YZrP(SO6)2,1.6144611022920574,0.336364397999717,[4.0],6.0,6.0,6.0,Tetrahedron,2a,1,4.0,S,0.0,True
mp-2712901,Sc3NbSiS5O24,1.5866085516229878,0.2613052469170372,[4.0],6.0,6.0,6.0,"Tetrahedron, Octahedron",1a,2,4.0,S,0.0,True
mp-2712903,Sc3TaP2(SO6)4,1.580271603980138,0.2461263466592829,[4.0],6.0,6.0,6.0,"Tetrahedron, Octahedron",1a,2,4.0,S,0.0,True
mp-2712913,La3TaP2(SO6)4,1.5829210857421805,0.2460519285731513,[4.0],6.0,6.0,6.0,no_data,no_data,1,4.0,S,0.0,True
mp-2712914,NbAl3P2(SO6)4,1.5539080741306357,0.1843125001754859,[4.0],6.0,6.0,6.0,no_data,no_data,1,4.0,S,0.0,True
mp-2712915,Sc3NbP2(SO6)4,1.5804762470262346,0.2477452301704121,[4.0],6.0,6.0,6.0,no_data,no_data,1,4.0,S,0.0,True
mp-2712920,MgSiSn3S5O24,1.6030170669630883,0.2976484074019613,[4.0],6.0,6.0,6.0,"Tetrahedron, Octahedron",1a,2,4.0,S,0.0,True
mp-2712923,HfInP(SO6)2,1.597838257303474,0.2924240139017137,[4.0],6.0,6.0,6.0,Tetrahedron,2a,1,4.0,S,0.0,True
mp-2712924,NbGa3P2(SO6)4,1.556996057782605,0.1912709376425371,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-2712926,MgTaP(SO6)2,1.5882709151640522,0.2637813003462886,[4.0],6.0,6.0,6.0,Tetrahedron,2a,1,4.0,S,0.0,True
mp-2712928,AlSnP(SO6)2,1.5556708952643858,0.1932264965089044,[4.0],6.0,6.0,6.0,"Tetrahedron, Octahedron",2a,2,4.0,S,0.0,True
mp-2712931,TaGa3P2(SO6)4,1.5641133479705809,0.2074256419220814,[4.0],6.0,6.0,6.0,no_data,no_data,1,4.0,S,0.0,True
mp-2712935,YSnP(SO6)2,1.639669975640858,0.385773357921366,[4.0],6.0,6.0,6.0,"Tetrahedron, Octahedron",2a,2,4.0,S,0.0,True
mp-2712939,ScTiP(SO6)2,1.6031552012793704,0.303624757215605,[4.0],6.0,6.0,6.0,"Tetrahedron, Octahedron",2a,2,4.0,S,0.0,True
mp-2712940,Zr2Sc2SiS5O24,1.5776612871003466,0.2371380836075539,[4.0],6.0,6.0,6.0,"Tetrahedron, Octahedron",1a,2,4.0,S,0.0,True
mp-2712943,Y3NbSiS5O24,1.5779254241216103,0.2352995766498168,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-2712944,TiInP(SO6)2,1.5968725784877669,0.2886420396925097,[4.0],6.0,6.0,6.0,Tetrahedron,2a,1,4.0,S,0.0,True
mp-2712947,GaSnP(SO6)2,1.573614465752588,0.2236905021432886,[4.0],6.0,6.0,6.0,"Tetrahedron, Octahedron",2a,2,4.0,S,0.0,True
mp-2712949,Ti2Al2SiS5O24,1.5408280641436052,0.1546140091040749,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-2712950,Ti2In2SiS5O24,1.5851567487292413,0.2599716896851843,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-2712951,Hf2Al2SiS5O24,1.5471624902007266,0.1715883890772226,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-2712960,ZrAlP(SO6)2,1.5508770384409325,0.1771982102621137,[4.0],6.0,6.0,6.0,Tetrahedron,2a,1,4.0,S,0.0,True
mp-2712962,MgGe3P2(SO6)4,1.611405572917135,0.323242883998056,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-2712963,YTiP(SO6)2,1.6096819231182349,0.3178129274881089,[4.0],6.0,6.0,6.0,Tetrahedron,2a,1,4.0,S,0.0,True
mp-2712965,MgSn3P2(SO6)4,1.585865287445035,0.2588654697431368,[4.0],6.0,6.0,6.0,"Tetrahedron, Octahedron",1a,2,4.0,S,0.0,True
mp-2712968,HfScP(SO6)2,1.6034348864423056,0.3069406617598944,[4.0],6.0,6.0,6.0,"Tetrahedron, Octahedron",2a,2,4.0,S,0.0,True
mp-2712970,Hf3ZnP2(SO6)4,1.5831402683187186,0.2505825139978394,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-2712973,Y3TaP2(SO6)4,1.581497643644486,0.2499062993511117,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-2712976,ZnSn3P2(SO6)4,1.5930899405343335,0.2698695872935546,[4.0],6.0,6.0,6.0,"Tetrahedron, Octahedron",1a,2,4.0,S,0.0,True
mp-2712978,CaZr3P2(SO6)4,1.5931265559372652,0.2753658616688562,[4.0],6.0,6.0,6.0,no_data,no_data,1,4.0,S,0.0,True
mp-2712981,Na4Mg2P2SO12,1.6330445939314224,0.3622581677861269,[4.0],6.0,6.0,6.0,Tetrahedron,6a,1,4.0,S,0.0,True
mp-2712982,Na21Ca10Nb2P15(SO24)3,1.5866453101765887,0.2446439029978878,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-2712989,CaNbP(SO6)2,1.5967146274383943,0.2765130915488332,[4.0],6.0,6.0,6.0,Tetrahedron,2a,1,4.0,S,0.0,True
mp-2712992,Y2Zr2SiS5O24,1.6087834830994896,0.3151765995626593,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-2712995,Zr3ZnSiS5O24,1.5868140622693223,0.2601967605355211,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-2713001,ZnSiSn3S5O24,1.6051580150603246,0.2964334531367413,[4.0],6.0,6.0,6.0,"Tetrahedron, Octahedron",1a,2,4.0,S,0.0,True
mp-2713002,Hf3MgSiS5O24,1.5911915398574554,0.2721843968103309,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-2713004,YHfP(SO6)2,1.6332442806145138,0.3769749008749383,[4.0],6.0,6.0,6.0,Tetrahedron,2a,1,4.0,S,0.0,True
mp-2713005,MgZr3P2(SO6)4,1.5878046965986732,0.2634997098317727,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-2713008,Ti3ZnSiS5O24,1.5917086961966636,0.2732833420094402,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-2713009,LaHfP(SO6)2,1.636652655562029,0.3785775649425543,[4.0],6.0,6.0,6.0,Tetrahedron,2a,1,4.0,S,0.0,True
mp-2713012,CaHf3SiS5O24,1.6028186849934312,0.2992358969860674,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-2713013,NbGa3SiS5O24,1.5612188946461618,0.1959909748294029,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-2713017,Nb2Zn2SiS5O24,1.5911481996011334,0.2638063530997267,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-2713019,Y2Ti2SiS5O24,1.5931075466228066,0.2762651691313332,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-2713020,Ti2Ga2SiS5O24,1.5669616185023243,0.2143508275152577,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-2713021,Y2Hf2SiS5O24,1.60389222384005,0.3045263697526006,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-2713026,Na4Ca2P2SO12,1.5551710333866178,0.1557392925949051,[4.0],6.0,6.0,6.0,Tetrahedron,6a,1,4.0,S,0.0,True
mp-2713030,Na7Mg3TiP5SO24,1.681404735837123,0.4805609760646406,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-2713038,CaHf3P2(SO6)4,1.598655691155809,0.2950697058824638,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-2713039,Zr3ZnP2(SO6)4,1.583539240640875,0.2452477815887718,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-2713041,Sc3TaSiS5O24,1.605685671269643,0.3018295395248938,[4.0],6.0,6.0,6.0,"Tetrahedron, Octahedron",1a,2,4.0,S,0.0,True
mp-2713043,ScSnP(SO6)2,1.6124634161348586,0.3264153416477839,[4.0],6.0,6.0,6.0,"Tetrahedron, Octahedron",2a,2,4.0,S,0.0,True
mp-2713050,TaZnP(SO6)2,1.5956040195390058,0.2760260127100985,[4.0],6.0,6.0,6.0,Tetrahedron,2a,1,4.0,S,0.0,True
mp-2713051,Ta2Zn2SiS5O24,1.5942673789817343,0.2719443730804347,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-2713053,Mg2Nb2SiS5O24,1.5906323058191856,0.262744978210568,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-2713054,TiGaP(SO6)2,1.556614137090835,0.2004024509029773,[4.0],6.0,6.0,6.0,Tetrahedron,2a,1,4.0,S,0.0,True
mp-2713069,GaGeP(SO6)2,1.6214628527811024,0.3526072174430469,[4.0],6.0,6.0,6.0,Tetrahedron,2a,1,4.0,S,0.0,True
mp-2713070,MgTi3P2(SO6)4,1.5874114308707612,0.2652827983836743,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-2713073,NbZnP(SO6)2,1.5852507227928088,0.2507422068423623,[4.0],6.0,6.0,6.0,Tetrahedron,2a,1,4.0,S,0.0,True
mp-2713074,TaAl3SiS5O24,1.5619348198913818,0.2070319454260111,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-2713076,La3NbP2(SO6)4,1.5694132111853891,0.2101191644853014,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-2713079,ZrInP(SO6)2,1.5840853984049923,0.2568954484117199,[4.0],6.0,6.0,6.0,Tetrahedron,2a,1,4.0,S,0.0,True
mp-2713081,LaZrP(SO6)2,1.6389978120123945,0.383636019023806,[4.0],6.0,6.0,6.0,Tetrahedron,2a,1,4.0,S,0.0,True
mp-2713085,MgZr3SiS5O24,1.5885465791437934,0.2617432562273724,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-2713092,TaAl3P2(SO6)4,1.5655557428219595,0.2178582597852996,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-2713094,HfAlP(SO6)2,1.54169780264716,0.1606973536773342,[4.0],6.0,6.0,6.0,Tetrahedron,2a,1,4.0,S,0.0,True
mp-2713096,Zr2Al2SiS5O24,1.5285529781739218,0.119409823253633,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-2713099,La2Hf2SiS5O24,1.6023399679649166,0.2946388583745388,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-2713103,LaSnP(SO6)2,1.652374580525165,0.4144550178743258,[4.0],6.0,6.0,6.0,"Tetrahedron, Octahedron",2a,2,4.0,S,0.0,True
mp-2713105,Hf2Ga2SiS5O24,1.5508146913539271,0.1739658846898487,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-2713106,La2Zr2SiS5O24,1.6088189297435829,0.303940771555829,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-2713108,CaTi3SiS5O24,1.603389297516698,0.301277190498001,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-2713111,Ti3ZnP2(SO6)4,1.585040917047144,0.2546202914397507,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-2713113,MgNbP(SO6)2,1.5820296194942156,0.2486744376351561,[4.0],6.0,6.0,6.0,Tetrahedron,2a,1,4.0,S,0.0,True
mp-2713116,Hf3ZnSiS5O24,1.5913157229583337,0.2663853727358679,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-2713117,Na4CaMgP2SO12,1.602125242292772,0.2835113729525199,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-2713119,Sc2Ti2SiS5O24,1.5829753567926417,0.2511769469474034,[4.0],6.0,6.0,6.0,"Tetrahedron, Octahedron",1a,2,4.0,S,0.0,True
mp-2713121,Y3NbP2(SO6)4,1.564823626822933,0.2070168087533735,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-2713129,Na2MgInP(SO6)2,1.6367244642872565,0.368440736714362,[4.0],6.0,6.0,6.0,Tetrahedron,2a,1,4.0,S,0.0,True
mp-2713136,Na4Mg3TiP2(SO6)4,1.6149387840663916,0.3185324912687423,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-2713144,Na6Mg5TaP3(SO6)6,1.5993907219405166,0.2789050864386763,[4.0],6.0,6.0,6.0,Tetrahedron,2a,1,4.0,S,0.0,True
mp-2713164,Mg2Nb4P6(SO12)3,1.5807806452602815,0.2438395090070063,[4.0],6.0,6.0,6.0,Tetrahedron,6d,1,4.0,S,0.0,True
mp-2713171,Na4Mg2Sc2SiS5O24,1.6068690474126517,0.2980439567373626,[4.0],6.0,6.0,6.0,"Tetrahedron, Octahedron",1a,2,4.0,S,0.0,True
mp-2713182,Na2Hf2Zr2Si3(SO8)3,1.6501130324337434,0.412796393433178,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-2713186,YTaP2SO12,1.5576362351348931,0.1853581566446059,[4.0],6.0,6.0,6.0,Tetrahedron,6a,1,4.0,S,0.0,True
mp-2713187,Na4Mg3SnP2(SO6)4,1.6519597887284991,0.4107311325501792,[4.0],6.0,6.0,6.0,"Tetrahedron, Octahedron",1a,2,4.0,S,0.0,True
mp-2713213,Nb4Zn2P6(SO12)3,1.5903100134765378,0.257228431103746,[4.0],6.0,6.0,6.0,Tetrahedron,6d,1,4.0,S,0.0,True
mp-2713230,Na6Mg6Ti2SiS11O48,1.600928081969587,0.2878312523089313,[4.0],6.0,6.0,6.0,no_data,no_data,1,4.0,S,0.0,True
mp-2713231,Na2ScInP2SO12,1.6286422244298318,0.3557853028617794,[4.0],6.0,6.0,6.0,"Tetrahedron, Octahedron",1a,2,4.0,S,0.0,True
mp-2713233,Na6Mg4Sc4SiS11O48,1.592856904247672,0.2666481133346062,[4.0],6.0,6.0,6.0,"Tetrahedron, Octahedron",1a,2,4.0,S,0.0,True
mp-2713240,Na2YScP2SO12,1.592019377745362,0.2661978908355731,[4.0],6.0,6.0,6.0,"Tetrahedron, Octahedron",1a,2,4.0,S,0.0,True
mp-2713244,Na5Mg2Zn2PS5O24,1.648124912318164,0.3955924384609425,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-2713246,Na10Mg4Zn4SiS11O48,1.5871390113997854,0.2448737815796285,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-2713250,Na6Mg4Nb2P6(SO12)3,1.5952475332410443,0.2719221691210933,[4.0],6.0,6.0,6.0,Tetrahedron,2a,1,4.0,S,0.0,True
mp-2713265,Na5Mg4PS5O24,1.667019568159115,0.4456003340448453,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-2713274,Na2YInP2SO12,1.6667422958821152,0.4598009344140295,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-2713276,Na2ScGaP2SO12,1.5915536944704292,0.2649581980009819,[4.0],6.0,6.0,6.0,"Tetrahedron, Octahedron",1a,2,4.0,S,0.0,True
mp-2713279,Na3Ca2Sc2PS5O24,1.607151044851688,0.2976475804853438,[4.0],6.0,6.0,6.0,"Tetrahedron, Octahedron",1a,2,4.0,S,0.0,True
mp-2713281,Na3Mg3GePS5O24,1.6444952730676956,0.393340110581531,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-2713287,Na10Mg8SiS11O48,1.659857350593969,0.4276337379184157,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-2713288,Na6Ca4In4SiS11O48,1.6048751351797617,0.2904690637517327,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-2713294,Na2In2P2SO12,1.6002214641733148,0.2860969683768825,[4.0],6.0,6.0,6.0,Tetrahedron,6a,1,4.0,S,0.0,True
mp-2713295,Na2Sc2P2SO12,1.6567573001037026,0.4311839697605423,[4.0],6.0,6.0,6.0,"Tetrahedron, Octahedron",6a,2,4.0,S,0.0,True
mp-2713296,Na2ScAlP2SO12,1.5945828806558011,0.278978490463283,[4.0],6.0,6.0,6.0,"Tetrahedron, Octahedron",1a,2,4.0,S,0.0,True
mp-2713350,Na4Mg3ZrP2(SO6)4,1.6361124813734036,0.3645216387922148,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-2713354,NbInP2SO12,1.562854366934247,0.2044360682386337,[4.0],6.0,6.0,6.0,Tetrahedron,6a,1,4.0,S,0.0,True
mp-2713357,YNbP2SO12,1.5584863447734922,0.1906319458837547,[4.0],6.0,6.0,6.0,Tetrahedron,6a,1,4.0,S,0.0,True
mp-2713365,NbAlP2SO12,1.5433752273264247,0.162808875307883,[4.0],6.0,6.0,6.0,Tetrahedron,6a,1,4.0,S,0.0,True
mp-2713385,Na2Ta4Si5SO24,1.5676978494323128,0.2050280844495502,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-2713397,Na2Zr2Ti2Si3(SO8)3,1.6323521709046127,0.3680213561044028,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-2713399,Ca2Ta4P6(SO12)3,1.6023784716563585,0.2930828534495925,[4.0],6.0,6.0,6.0,Tetrahedron,6d,1,4.0,S,0.0,True
mp-2713404,Na2ZnInP(SO6)2,1.623804173299939,0.3360536163372039,[4.0],6.0,6.0,6.0,Tetrahedron,2a,1,4.0,S,0.0,True
mp-2713415,ScNbP2SO12,1.5549660217232648,0.1868056263518817,[4.0],6.0,6.0,6.0,"Tetrahedron, Octahedron",6a,2,4.0,S,0.0,True
mp-2713416,TaInP2SO12,1.5687192286699427,0.2235406991163634,[4.0],6.0,6.0,6.0,Tetrahedron,6a,1,4.0,S,0.0,True
mp-2713423,TaAlP2SO12,1.5530387673013872,0.1917392412812822,[4.0],6.0,6.0,6.0,Tetrahedron,6a,1,4.0,S,0.0,True
mp-2713424,Na2Hf4Si3(SO8)3,1.641527990065299,0.3992669362951743,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-2713427,Na2Zr4Si3(SO8)3,1.670890405904224,0.4645455851543234,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-2713431,Na2Ti4Si3(SO8)3,1.656383946780221,0.4256896237428879,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-2713433,Na6Mg5NbP3(SO6)6,1.588074518767173,0.2500944552827424,[4.0],6.0,6.0,6.0,Tetrahedron,2a,1,4.0,S,0.0,True
mp-2713434,Ta4Zn2P6(SO12)3,1.595062701138414,0.2685940000115411,[4.0],6.0,6.0,6.0,Tetrahedron,6d,1,4.0,S,0.0,True
mp-2713435,Nb4Zn2Si3(SO6)6,1.5816488894953786,0.2386975607547518,[4.0],6.0,6.0,6.0,Tetrahedron,2a,1,4.0,S,0.0,True
mp-2713436,LaNbP2SO12,1.5669389149156336,0.2082340057967949,[4.0],6.0,6.0,6.0,Tetrahedron,6a,1,4.0,S,0.0,True
mp-2713444,Na2MgScP(SO6)2,1.6355981421561463,0.3725377156085764,[4.0],6.0,6.0,6.0,"Tetrahedron, Octahedron",2a,2,4.0,S,0.0,True
mp-2713454,NbGaP2SO12,1.546937093988049,0.1751105203351036,[4.0],6.0,6.0,6.0,Tetrahedron,6a,1,4.0,S,0.0,True
mp-2713463,Na2Ta2Nb2Si5SO24,1.528053947943511,0.1068628103433106,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-2713479,Na2Nb4Si5SO24,1.5718343706528228,0.2095532811633288,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-2713481,ScTaP2SO12,1.5663118454356728,0.2123340858875296,[4.0],6.0,6.0,6.0,"Tetrahedron, Octahedron",6a,2,4.0,S,0.0,True
mp-2713482,Ta4Zn2Si3(SO6)6,1.5917837195326987,0.2656405501507195,[4.0],6.0,6.0,6.0,Tetrahedron,2a,1,4.0,S,0.0,True
mp-2713483,Na4HfMg3P2(SO6)4,1.6323258216705228,0.3625536320975696,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-2713488,Na2ScZnP(SO6)2,1.5996957080749532,0.2826891173963166,[4.0],6.0,6.0,6.0,"Tetrahedron, Octahedron",2a,2,4.0,S,0.0,True
mp-2713498,NbGaSi(SO6)2,1.5753958656678282,0.2325094049787117,[4.0],6.0,6.0,6.0,Tetrahedron,2a,1,4.0,S,0.0,True
mp-2713504,Ca2Nb4P6(SO12)3,1.5938331241676065,0.2752594602663841,[4.0],6.0,6.0,6.0,Tetrahedron,6d,1,4.0,S,0.0,True
mp-2713513,Mg2Nb4Si3(SO6)6,1.5778930840209635,0.2370974664957343,[4.0],6.0,6.0,6.0,Tetrahedron,2a,1,4.0,S,0.0,True
mp-2713526,TaGaP2SO12,1.5607678662190096,0.2070645506345231,[4.0],6.0,6.0,6.0,Tetrahedron,6a,1,4.0,S,0.0,True
mp-2713530,Mg2Ta4P6(SO12)3,1.5913812541139696,0.2673148885056883,[4.0],6.0,6.0,6.0,Tetrahedron,6d,1,4.0,S,0.0,True
mp-2713570,Na6Zn4Ga4SiS11O48,1.6134270626173417,0.3087057682880937,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-2713571,Na3Ca3ZrPS5O24,1.6000650179742428,0.2772425405502142,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-2713584,Na5Ca2Mg2PS5O24,1.6068819543643742,0.2918039545836575,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-2713587,Na6Mg4Ta2P6(SO12)3,1.607949200506014,0.3043158404056649,[4.0],6.0,6.0,6.0,Tetrahedron,2a,1,4.0,S,0.0,True
mp-2713591,Na6Zn4In4SiS11O48,1.601465822045808,0.2826331042314621,[4.0],6.0,6.0,6.0,no_data,no_data,1,4.0,S,0.0,True
mp-2713599,Na3Zn2In2PS5O24,1.5983727245059522,0.2764079150336628,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-2713600,Na10Ca8SiS11O48,1.5715361591869477,0.2051000653696734,[4.0],6.0,6.0,6.0,no_data,no_data,1,4.0,S,0.0,True
mp-2713606,Na6Mg4In4SiS11O48,1.6050042640043594,0.3000991153520936,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
